"Year","Grain Carbon %","Grain Sulfur %","Grain Nitrogen %","Total Residue Wet Weight (grams)","Residue Sub-Sample Wet Weight (grams)","Residue Sub-Sample Dry Weight (grams)","Residue Nitrogen %","Residue Sulfur %","Residue Carbon %","Grain Harvest Comments","Residue Sample Comments","total grain yield dry(grams/M2)","X","Y","ID2","Crop"
2002,43.5,0.2078,2.719,240,73,68,0.4939,0.1025,48.72,,,393.700787401575,-117.087813,46.779414,69,"spring wheat"
2002,43.63,0.2195,3.008,237,76,68,0.4532,0.1127,44.12,,,382.874015748031,-117.087395,46.779587,70,"spring wheat"
2002,43.6,0.2012,2.548,179,53,49,0.3869,0.08391,45.98,,,267.224409448819,-117.086977,46.779564,71,"spring wheat"
2002,43.4,0.1964,2.397,326,110,101,0.3858,0.09561,47.55,,,448.818897637795,-117.086559,46.779649,72,"spring wheat"
2002,43.23,0.2042,2.615,269,76,69,0.5701,0.1154,47.41,,,496.555118110236,-117.08617246,46.77963697,73,"spring wheat"
2002,43.27,0.1885,2.373,322,124,116,0.3935,0.09543,47.7,,,489.665354330709,-117.08569155,46.77950963,74,"spring wheat"
2002,43.44,0.1782,2.311,302,75,70,0.567,0.1056,44.24,,,451.279527559055,-117.085305,46.779642,75,"spring wheat"
2002,43.41,0.2073,2.678,206,54,50,0.6123,0.1845,46.8,,,223.425196850394,-117.08807304,46.77971682,95,"spring wheat"
2002,43.26,0.1886,2.301,292,97,90,0.4417,0.09326,47.24,,,399.606299212598,-117.087663,46.7797,96,"spring wheat"
2002,43.63,0.2234,3.088,282,89,82,0.6338,0.1584,45.27,,,317.913385826772,-117.087245,46.779873,97,"spring wheat"
2002,43.65,0.195,2.569,201,58,53,0.5095,0.1168,46.95,,,389.271653543307,-117.086827,46.77985,98,"spring wheat"
2002,43.67,0.1819,2.49,252,68,64,0.3606,0.09896,44.67,,,366.141781496063,-117.086409,46.779935,99,"spring wheat"
2002,43.59,0.2171,2.667,338,94,89,0.4046,0.09712,46.61,,,462.59842519685,-117.085991,46.779905,100,"spring wheat"
2002,43.61,0.1963,2.551,354,116,107,0.4208,0.09805,47.48,,,486.712549212598,-117.085573,46.77981,101,"spring wheat"
2002,43.35,0.1848,2.513,438,142,133,0.3911,0.08383,48.59,,,429.625984251968,-117.085155,46.779928,102,"spring wheat"
2002,43.88,0.2175,2.942,280,78,73,0.6529,0.1448,47.45,,,405.511811023622,-117.087699,46.779986,122,"spring wheat"
2002,43.82,0.1714,2.233,202,77,72,0.6799,0.1393,46.48,,,314.96062992126,-117.087281,46.780159,123,"spring wheat"
2002,43.47,0.2083,2.82,253,69,64,0.5745,0.1216,47.48,,,364.665354330709,-117.086863,46.780136,124,"spring wheat"
2002,43.09,0.1883,2.327,276,80,76,0.3594,0.07792,47.44,,,469.488188976378,-117.086445,46.780221,125,"spring wheat"
2002,43.63,0.2019,2.542,199,65,63,0.4541,0.08077,46.59,,,257.874015748031,-117.08601127,46.78018382,126,"spring wheat"
2002,43.52,0.2146,2.578,374,92,85,0.5421,0.117,47.21,,,529.035433070866,-117.08559328,46.78008882,127,"spring wheat"
2002,43.34,0.2014,2.566,407,126,118,0.4766,0.115,46.26,,,470.964517716535,-117.085191,46.780214,128,"spring wheat"
2002,43.37,0.1909,2.466,326,104,98,0.493,0.1246,45.93,,,479.330708661417,-117.084773,46.780062,129,"spring wheat"
2002,43.26,0.2079,2.411,291,59,55,0.8168,0.1706,44.4,,,420.767716535433,-117.087103,46.780422,149,"spring wheat"
2002,43.18,0.1941,2.181,263,70,67,0.4338,0.1023,47.67,,,391.732332677165,-117.086685,46.780507,150,"spring wheat"
2002,43.95,0.1552,2.343,321,93,86,0.4153,0.0968,47.66,,,472.44094488189,-117.08622506,46.78045544,151,"spring wheat"
2002,44,0.1669,2.412,244,59,56,0.3949,0.07335,42.2,,,364.173228346457,-117.08583327,46.78037122,152,"spring wheat"
2002,43.39,0.1907,2.519,324,75,71,0.3503,0.08909,46.48,,,513.287401574803,-117.085431,46.7805,153,"spring wheat"
2002,43.88,0.1686,2.298,407,117,110,0.3085,0.09338,42.5,,,457.185039370079,-117.085013,46.780348,154,"spring wheat"
2002,43.61,0.2008,2.982,314,94,89,0.6906,0.1248,44.04,,,413.877952755905,-117.084595,46.780437,155,"spring wheat"
2002,43.49,0.1795,2.379,241,57,53,0.5122,0.1219,45.32,,,369.094488188976,-117.086879,46.780708,175,"spring wheat"
2002,43.18,0.1827,2.305,302,111,105,0.4891,0.1084,46.75,,,417.81500984252,-117.08647678,46.78080097,176,"spring wheat"
2002,42.97,0.1744,2.192,228,65,60,0.3586,0.1076,45.99,,,452.755905511811,-117.086043,46.780763,177,"spring wheat"
2002,43.44,0.1693,2.248,316,114,107,0.387,0.08287,44.07,,,544.291338582677,-117.085625,46.780668,178,"spring wheat"
2002,43.58,0.1936,2.575,366,105,99,0.5529,0.1367,44.46,,,452.263779527559,-117.085207,46.780786,179,"spring wheat"
2002,43.76,0.1954,2.744,292,71,69,0.4185,0.1108,46.2,,,337.106299212598,-117.084789,46.780634,180,"spring wheat"
2002,43.82,0.1777,2.421,455,111,104,0.4159,0.1057,45.13,,,413.877952755905,-117.084371,46.780723,181,"spring wheat"
2002,43.06,0.1924,2.457,283,72,68,0.651,0.1435,44.65,,,340.05905511811,-117.0866262,46.7810531,200,"spring wheat"
2002,43.4,0.1955,2.598,245,77,72,0.4519,0.1296,47.1,,,334.153543307087,-117.086242,46.781049,201,"spring wheat"
2002,44.06,0.1913,2.47,375,142,131,0.4663,0.09975,46.25,,,467.027559055118,-117.085824,46.780954,202,"spring wheat"
2002,43.86,0.2107,2.845,254,64,58,0.482,0.1257,45.8,,,313.976377952756,-117.085406,46.781072,203,"spring wheat"
2002,43.53,0.2033,2.804,253,75,70,0.7536,0.1515,45.15,,,358.267716535433,-117.084988,46.78092,204,"spring wheat"
2002,43.03,0.17,2.035,414,111,105,0.3004,0.1044,42.3,,,485.236269685039,-117.08457,46.781009,205,"spring wheat"
2002,43.05,0.1826,2.332,273,84,77,0.4005,0.1132,46.57,,,478.346456692913,-117.084152,46.780962,206,"spring wheat"
2002,43.44,0.1974,2.609,379,141,131,0.4546,0.129,44.37,,,519.192913385827,-117.08375497,46.78103938,207,"spring wheat"
2002,43.86,0.1945,2.61,330,98,92,0.7343,0.1348,45.53,,,318.897637795276,-117.086295,46.781365,225,"spring wheat"
2002,43.15,0.2012,2.434,228,45,42,0.5035,0.1225,44.92,,,334.645669291339,-117.08586126,46.78132062,226,"spring wheat"
2002,43.18,0.1941,2.503,212,43,41,0.3309,0.08564,47.51,,,303.641732283465,-117.08543278,46.78122203,227,"spring wheat"
2002,43.33,0.2067,2.638,187,51,47,0.3209,0.06841,45.83,,,210.629921259843,-117.085041,46.781358,228,"spring wheat"
2002,43.03,0.1895,2.432,316,110,103,0.4402,0.1237,45.21,,,422.736220472441,-117.084623,46.781206,229,"spring wheat"
2002,43.18,0.1818,2.379,253,59,55,0.3155,0.09671,43.83,,,400.590551181102,-117.084205,46.781295,230,"spring wheat"
2002,45.38,0.1831,2.41,269,62,57,0.2977,0.06769,45.64,,,381.397637795276,-117.083787,46.781248,231,"spring wheat"
2002,43.54,0.1879,2.339,229,46,42,0.8018,0.1683,43.4,,,273.622047244094,-117.085864,46.781526,249,"spring wheat"
2002,43.64,0.2011,2.644,211,60,56,0.4709,0.09166,45.2,,,408.956692913386,-117.085446,46.781644,250,"spring wheat"
2002,43.73,0.2338,3.187,-77777,,,0.4356,0.09259,46.16,,,177.657480314961,-117.085028,46.781492,251,"spring wheat"
2002,44.11,0.2133,2.837,39,54,51,0.3578,0.0785,45.35,,,383.858267716535,-117.08457853,46.78155584,252,"spring wheat"
2002,43.27,0.2095,2.604,253,67,66,0.3079,0.09186,44.89,,,368.110236220472,-117.084192,46.781534,253,"spring wheat"
2002,43.65,0.1804,2.455,365,111,104,0.4056,0.09543,44.03,,,565.944881889764,-117.083774,46.781597,254,"spring wheat"
2002,43.75,0.1967,2.522,281,-77777,-77777,0.426,0.107,43.72,,,428.149606299213,-117.083356,46.781518,255,"spring wheat"
2002,43.31,0.1769,2.177,333,103,93,0.6288,0.1523,43.54,,,279.527559055118,-117.08559,46.781812,272,"spring wheat"
2002,43.09,0.2078,2.562,261,70,-77777,0.3259,0.1012,45.78,,,273.622047244094,-117.085172,46.78193,273,"spring wheat"
2002,43.85,0.1988,2.741,321,76,71,0.6543,0.09697,46.63,,,482.775590551181,-117.084754,46.781778,274,"spring wheat"
2002,43.61,0.1851,2.382,333,97,90,0.5176,0.08479,46.84,,,484.744094488189,-117.08435697,46.78187778,275,"spring wheat"
2002,43.2,0.1903,2.392,316,71,67,0.4705,0.1166,47.52,,,409.448769685039,-117.083918,46.78182,276,"spring wheat"
2002,43.31,0.1967,2.622,193,53,49,0.3733,0.1539,41.38,,,258.858267716535,-117.0835,46.781883,277,"spring wheat"
2002,43.04,0.1932,2.35,291,81,76,0.4455,0.1588,41.52,,,434.547293307087,-117.083082,46.781804,278,"spring wheat"
2002,43.04,0.2068,2.616,257,46,43,0.5559,0.2067,42.06,,,391.240157480315,-117.085536,46.782098,297,"spring wheat"
2002,42.84,0.1831,2.145,345,118,111,0.3995,0.09485,46.29,,,490.157480314961,-117.085118,46.782216,298,"spring wheat"
2002,43.24,0.1855,2.281,317,94,89,0.5405,0.1099,46.3,,,365.157480314961,-117.0847,46.782064,299,"spring wheat"
2002,42.96,0.1858,2.45,305,86,80,0.455,0.1277,44.22,,,462.59842519685,-117.084282,46.782153,300,"spring wheat"
2002,43.59,0.2014,2.369,299,89,85,0.3332,0.07384,46.86,,,421.751968503937,-117.083864,46.782106,301,"spring wheat"
2002,43.94,0.1974,2.594,352,122,115,0.3925,0.09997,45.48,,,454.232283464567,-117.08343026,46.78215462,302,"spring wheat"
2002,43.78,0.1844,2.394,270,81,75,0.3335,0.07801,46.69,,,419.783464566929,-117.08301227,46.78207922,303,"spring wheat"
2002,43.69,0.1735,2.317,212,49,46,0.3385,0.1382,41.92,,,424.704724409449,-117.08261,46.782159,304,"spring wheat"
2002,44.26,0.207,2.789,166,32,28,0.6647,0.1489,45.99,,,305.11811023622,-117.08513522,46.78249247,323,"spring wheat"
2002,43.7,0.1865,2.412,219,54,51,0.4175,0.1252,46.11,,,398.129921259842,-117.084751,46.78235,324,"spring wheat"
2002,43.92,0.193,2.641,298,73,67,0.385,0.09805,45.43,,,404.035433070866,-117.084333,46.782439,325,"spring wheat"
2002,43.56,0.1902,2.71,330,87,79,0.4481,0.1049,45.49,,,509.842519685039,-117.083915,46.782392,326,"spring wheat"
2002,43.71,0.1923,2.422,318,106,99,0.4257,0.1263,46.16,,,391.240157480315,-117.083497,46.782455,327,"spring wheat"
2002,43.41,0.1874,2.53,268,82,74,0.4727,0.1131,45.91,,,481.299212598425,-117.083079,46.782376,328,"spring wheat"
2002,43.28,0.1636,2.134,322,114,105,0.229,0.05736,47.95,,,472.44094488189,-117.08264527,46.78243781,329,"spring wheat"
2002,43.18,0.168,2.136,329,92,86,0.3385,0.08406,47.05,,,435.03937007874,-117.082243,46.782482,330,"spring wheat"
2002,43.86,0.1733,2.369,316,94,87,0.9334,0.1248,44.05,,,344.98031496063,-117.084617,46.782636,348,"spring wheat"
2002,43.17,0.1766,2.357,369,94,86,0.7964,0.1378,44.12,,,437.5,-117.084199,46.782725,349,"spring wheat"
2002,43.88,0.1877,2.67,288,79,75,0.6928,0.1268,45.84,,,469.98031496063,-117.083781,46.782678,350,"spring wheat"
2002,43.34,0.1774,2.346,255,72,68,0.3569,0.09457,46.91,,,420.767716535433,-117.083363,46.782741,351,"spring wheat"
2002,43.56,0.1925,2.598,238,86,79,0.5629,0.1039,47.63,,,381.889763779528,-117.08291879,46.78264763,352,"spring wheat"
2002,43.5,0.1852,2.438,316,82,76,0.3884,0.1172,46.68,,,467.51968503937,-117.082527,46.782731,353,"spring wheat"
2002,43.66,0.1858,2.434,273,78,72,0.3697,0.1436,41.99,,,426.181102362205,-117.082109,46.782768,354,"spring wheat"
2002,43.45,0.1986,2.614,312,84,78,0.6764,0.1386,46.32,,,407.48031496063,-117.08422983,46.78296597,371,"spring wheat"
2002,43.96,0.1717,2.337,354,119,111,0.3523,0.1124,42.54,,,519.685039370079,-117.083798,46.782964,372,"spring wheat"
2002,43.77,0.1838,2.482,290,52,48,0.453,0.1034,47.46,,,491.141732283465,-117.08338,46.783027,373,"spring wheat"
2002,43.83,0.1972,2.51,385,120,112,0.3324,0.1122,46.26,,,495.570866141732,-117.082962,46.782948,374,"spring wheat"
2002,43.67,0.1937,2.561,310,79,73,0.5096,0.1101,46.34,,,438.976377952756,-117.08252827,46.78300622,375,"spring wheat"
2002,43.77,0.1897,2.566,320,108,99,0.4857,0.1158,46.05,,,441.929133858268,-117.082126,46.783054,376,"spring wheat"
2002,44.55,0.2324,3.31,292,57,54,0.5318,0.2626,40.76,,,317.913385826772,-117.08390985,46.78312585,394,"spring wheat"
2002,43.56,0.1966,2.459,345,78,73,0.4002,0.2015,42.46,,,447.342519685039,-117.083498,46.783313,395,"spring wheat"
2002,43.77,0.2032,2.873,342,118,112,0.4763,0.16,42.98,,,416.338582677165,-117.08308,46.783234,396,"spring wheat"
2002,43.74,0.199,2.661,301,90,85,0.3475,0.1335,41.81,,,385.826771653543,-117.082662,46.783303,397,"spring wheat"
2002,43.48,0.1867,2.419,275,61,55,0.2812,0.1322,44.56,,,452.263779527559,-117.08227546,46.78335797,398,"spring wheat"
2002,43.31,0.1804,2.169,279,74,70,0.3244,0.1972,40.78,,,413.877952755905,-117.081826,46.783142,399,"spring wheat"
2002,43.01,0.1803,2.069,257,64,60,0.3423,0.1242,43.75,,,433.070866141732,-117.081408,46.783281,400,"spring wheat"
2002,43.62,0.2235,2.694,314,101,93,0.5805,0.1698,45.04,,,451.279527559055,-117.08321056,46.7834571,419,"spring wheat"
2002,43.88,0.241,3.216,324,80,75,0.8359,0.1851,43.36,,,303.641732283465,-117.08277087,46.78351532,420,"spring wheat"
2002,43.55,0.2207,2.71,257,67,57,0.5427,0.2062,42.12,,,383.858267716535,-117.08236678,46.78355231,421,"spring wheat"
2002,42.87,0.1793,2.021,411,118,109,0.2114,0.1603,40.68,,,498.523622047244,-117.081933,46.783428,422,"spring wheat"
2002,,,,,,,,,,,,,-117.08148355,46.78355263,423,"spring wheat"
2002,,,,,,,,,,,,,-117.081097,46.783569,424,"spring wheat"
2002,45.54,0.154,1.665,,,,,,,,,324.311023622047,-117.080408,46.778826,16,"winter barley"
2002,45.71,0.1513,1.765,,,,,,,,,288.877952755905,-117.08054,46.778849,38,"winter barley"
2002,45.82,0.1656,1.902,0,,,,,,,,340.551181102362,-117.080122,46.779112,39,"winter barley"
2002,45.1,0.1522,1.672,0,,,,,,,,363.681102362205,-117.079958,46.779369,63,"winter barley"
2002,45.45,0.2384,2.766,0,,,,,,,,299.704724409449,-117.079871,46.779655,88,"winter barley"
2002,44.29,0.1728,1.751,0,,,,,,,,111.712598425197,-117.07970309,46.77992463,115,"winter barley"
2002,44.76,0.1406,1.525,230,73,73,0.3661,0.123,43.55,,,428.641732283465,-117.079303,46.779905,116,"winter barley"
2002,45.49,0.1415,1.464,0,,,,,,,,328.740157480315,-117.079339,46.780191,142,"winter barley"
2002,45.82,0.1575,1.749,0,,,,,,,,303.149606299213,-117.079161,46.780398,168,"winter barley"
2002,44.48,0.1665,1.771,209,90,90,0.4226,0.1075,46.31,,,404.527559055118,-117.078743,46.78041,169,"winter barley"
2002,44.95,0.1767,2.014,0,,,,,,,,155.511811023622,-117.07891312,46.78066353,194,"winter barley"
2002,44.86,0.1549,1.759,143,38,35,,,,,,285.433070866142,-117.078519,46.780696,195,"winter barley"
2002,45.47,0.1722,1.981,222,93,86,0.3554,0.1314,44.2,,,309.547244094488,-117.0783,46.780987,220,"winter barley"
2002,45.38,0.166,1.923,173,47,44,0.3554,0.1145,44.13,,,376.968503937008,-117.077935,46.781273,245,"winter barley"
2002,46.2,0.1768,1.992,0,,,,,,,,335.137795275591,-117.077922,46.781496,268,"winter barley"
2002,44.35,0.1672,1.829,0,,,,,,,,119.094488188976,-117.077504,46.78166,269,"winter barley"
2002,44.9,0.1524,1.601,0,,,,,,,,312.5,-117.077648,46.781782,291,"winter barley"
2002,,,,0,,,,,,,,,-117.07723,46.781946,292,"winter barley"
2002,,,,,,,,,,,,5,-117.082498,46.778764,13,"winter canola"
2002,,,,,,,,,,,,38,-117.082212,46.77905,34,"winter canola"
2002,,,,,,,,,,,,69.5,-117.082048,46.779138,58,"winter canola"
2002,,,,,,,,,,,,91.5,-117.081961,46.779424,83,"winter canola"
2002,,,,,,,,,,,,7.5,-117.081543,46.779563,84,"winter canola"
2002,,,,,,,,,,,,42.5,-117.08175331,46.77967045,110,"winter canola"
2002,,,,,,,,,,,,31,-117.081393,46.779849,111,"winter canola"
2002,,,,,,,,,,,,58.5,-117.081011,46.780137,138,"winter canola"
2002,,,,266,150,143,,,,,,57.5,-117.080833,46.780279,164,"winter canola"
2002,,,,478,199,191,,,,,,94.5,-117.080415,46.780542,165,"winter canola"
2002,,,,,,,,,,,,86.5,-117.080609,46.780565,190,"winter canola"
2002,,,,,,,,,,,,85.5,-117.080191,46.780828,191,"winter canola"
2002,,,,600,152,145,,,,,,113,-117.079972,46.781085,216,"winter canola"
2002,,,,579,151,148,,,,,,118,-117.079607,46.781371,241,"winter canola"
2002,,,,,,,,,,,,19.5,-117.079594,46.781621,264,"winter canola"
2002,,,,,,,,,,,,,-117.07932,46.781907,287,"winter canola"
2002,,,,,,,,,,"sample should have been WP but is WC due to driving (pt is on the line)",,73.5,-117.07886619,46.78180208,288,"winter canola"
2002,,,,,,,,,,,,41,-117.078848,46.782114,313,"winter canola"
2002,,,,,,,,,,,,,-117.07889105,46.78239455,338,"winter canola"
2002,45.76,0.2517,2.851,,,,,,,,,203,-117.081794,46.778852,35,"winter pea"
2002,45.51,0.2594,3.161,,,,,,,,,301.5,-117.08140584,46.77900737,36,"winter pea"
2002,45.94,0.2506,3.208,,,,,,,,,209,-117.08160015,46.77925244,59,"winter pea"
2002,45.73,0.2199,3.277,,,,,,,,,325,-117.081212,46.779279,60,"winter pea"
2002,45.53,0.2345,3.04,,,,,,,,,278,-117.081125,46.779565,85,"winter pea"
2002,45.43,0.2275,2.658,,,,,,,,,270.5,-117.080975,46.779851,112,"winter pea"
2002,45.94,0.2479,2.744,,,,,,,,,240.5,-117.080593,46.779993,139,"winter pea"
2002,45.54,0.21,2.671,,,,,,,,,204,-117.080175,46.780256,140,"winter pea"
2002,45.57,0.1568,2.83,335,159,151,0.5121,0.04183,46.87,,,141,-117.079997,46.780513,166,"winter pea"
2002,45.81,0.2533,2.714,672,235,224,0.439,0.1381,46.89,,,256.5,-117.079773,46.780799,192,"winter pea"
2002,44.57,0.1885,2.893,655,173,166,0.4806,0.04853,46.46,,,284.5,-117.079554,46.781049,217,"winter pea"
2002,44.67,0.1806,3.064,740,249,235,0.4577,0.03992,47.14,,,334,-117.079189,46.781335,242,"winter pea"
2002,44.64,0.1893,3.029,,,,,,,,,329.5,-117.0791581,46.78153382,265,"winter pea"
2002,44.62,0.1762,3.219,728,146,137,0.3897,0.03485,46.48,,,317,-117.078758,46.781554,266,"winter pea"
2002,44.22,0.2372,2.864,,,,,,,,,255.5,-117.078484,46.78184,289,"winter pea"
2002,44.42,0.2228,2.522,,,,,,,,,175,-117.07843,46.782126,314,"winter pea"
2002,,,,,,,,,,,,,-117.07804184,46.78214737,315,"winter pea"
2002,42.98,0.1679,1.943,,,,,,,,,479.330708661417,-117.085842,46.778666,5,"winter wheat"
2002,43.32,0.1711,1.94,,,,,,,,,550.688976377953,-117.08541875,46.77877321,6,"winter wheat"
2002,43.75,0.1823,2.184,,,,,,,,,569.389763779528,-117.085006,46.778632,7,"winter wheat"
2002,,,,,,,,,,,,,-117.084588,46.778721,8,"winter wheat"
2002,43.47,0.2077,2.356,,,,,,,,,545.275590551181,-117.08417,46.778674,9,"winter wheat"
2002,43.93,0.1761,2.025,,,,,,,,,547.736220472441,-117.083752,46.778737,10,"winter wheat"
2002,43.51,0.1923,2.299,,,,,,,,,545.767716535433,-117.083334,46.778658,11,"winter wheat"
2002,43.19,0.1788,2.058,,,,,,,,,496.555118110236,-117.08293984,46.77873108,12,"winter wheat"
2002,43.81,0.1831,2.12,,,,,,,,,633.858267716535,-117.085556,46.778952,26,"winter wheat"
2002,43.52,0.1751,1.99,,,,,,,,,560.03937007874,-117.08511704,46.77906282,27,"winter wheat"
2002,43.93,0.1866,2.221,,,,,,,,,434.547244094488,-117.08472,46.778918,28,"winter wheat"
2002,43.66,0.1936,2.246,,,,,,,,,525.09842519685,-117.084302,46.779007,29,"winter wheat"
2002,43.25,0.1734,1.928,,,,,,,,,570.866141732283,-117.083884,46.77896,30,"winter wheat"
2002,44.68,0.1768,2.01,,,,,,,,,557.086614173228,-117.083466,46.779023,31,"winter wheat"
2002,43.53,0.1775,1.994,,,,,,,,,579.724409448819,-117.083048,46.778944,32,"winter wheat"
2002,44.57,0.1804,1.953,,,,,,,,,355.314960629921,-117.08263,46.779013,33,"winter wheat"
2002,43.22,0.1816,1.953,,,,,,,,,446.850393700787,-117.08533553,46.77932123,50,"winter wheat"
2002,43.36,0.1821,2.004,,,,,,,,,506.397637795276,-117.08496351,46.77919681,51,"winter wheat"
2002,43.73,0.1911,2.057,,,,,,,,,449.803149606299,-117.084556,46.779293,52,"winter wheat"
2002,45.01,0.1935,2.197,,,,,,,,,486.712598425197,-117.084138,46.779246,53,"winter wheat"
2002,45.01,0.1661,2.049,,,,,,,,,647.145669291339,-117.08372,46.779309,54,"winter wheat"
2002,44.27,0.1688,1.964,,,,,,,,,553.149606299213,-117.083302,46.77923,55,"winter wheat"
2002,44.77,0.1723,2.026,,,,,,,,,548.720472440945,-117.08290191,46.77931128,56,"winter wheat"
2002,44.62,0.1651,2.039,,,,,,,,,546.751968503937,-117.082466,46.779336,57,"winter wheat"
2002,44.51,0.1852,2.193,,,,,,,,,552.657480314961,-117.084887,46.77949,76,"winter wheat"
2002,44.86,0.1948,2.226,,,,,,,,,559.547244094488,-117.084469,46.779579,77,"winter wheat"
2002,44.88,0.1797,2.067,,,,,,,,,525.09842519685,-117.084051,46.779532,78,"winter wheat"
2002,44.54,0.1647,1.848,,,,,,,,,533.464566929134,-117.083633,46.779595,79,"winter wheat"
2002,45.49,0.169,2.043,,,,,,,,,472.933070866142,-117.083215,46.779516,80,"winter wheat"
2002,45.77,0.1682,1.963,,,,,,,,,425.688976377953,-117.082797,46.779585,81,"winter wheat"
2002,44.51,0.1726,1.948,,,,,,,,,629.92125984252,-117.082379,46.779622,82,"winter wheat"
2002,44.4,0.1837,2.023,,,,,,,,,569.389763779528,-117.084737,46.779776,103,"winter wheat"
2002,44.2,0.1697,1.959,,,,,,,,,588.582677165354,-117.08434522,46.77988297,104,"winter wheat"
2002,45.26,0.1901,2.188,,,,,,,,,484.744094488189,-117.083901,46.779818,105,"winter wheat"
2002,45.05,0.1755,2.007,,,,,,,,,470.964566929134,-117.083483,46.779881,106,"winter wheat"
2002,44.26,0.155,1.724,,,,,,,,,392.716535433071,-117.083065,46.779802,107,"winter wheat"
2002,45.09,0.1577,1.753,,,,,,,,,546.259842519685,-117.082647,46.779871,108,"winter wheat"
2002,45.41,0.1833,2.11,,,,,,,,,510.826771653543,-117.08219348,46.77987977,109,"winter wheat"
2002,45.01,0.2021,2.274,,,,,,,,,524.114173228346,-117.084355,46.780151,130,"winter wheat"
2002,44.19,0.1855,2.08,,,,,,,,,482.775590551181,-117.083937,46.780104,131,"winter wheat"
2002,44.77,0.174,1.942,,,,,,,,,433.562992125984,-117.083519,46.780167,132,"winter wheat"
2002,44.56,0.1734,1.934,,,,,,,,,457.185039370079,-117.083101,46.780088,133,"winter wheat"
2002,45.64,0.1864,2.185,,,,,,,,,468.996062992126,-117.082683,46.780157,134,"winter wheat"
2002,44.3,0.1819,1.826,,,,,,,,,527.55905511811,-117.082265,46.780194,135,"winter wheat"
2002,44.54,0.1785,1.952,,,,,,,,,634.842519685039,-117.081847,46.779996,136,"winter wheat"
2002,44.68,0.1763,1.95,,,,,,,,,590.551181102362,-117.08145287,46.78014727,137,"winter wheat"
2002,45.61,0.172,1.919,,,,,,,,,493.602362204724,-117.084177,46.78039,156,"winter wheat"
2002,45.26,0.1727,1.897,,,,,,,,,413.877952755905,-117.083759,46.780453,157,"winter wheat"
2002,45.2,0.1854,2.01,,,,,,,,,438.484251968504,-117.083341,46.780374,158,"winter wheat"
2002,44.37,0.1871,2.016,,,,,,,,,429.133858267717,-117.082923,46.780443,159,"winter wheat"
2002,44.4,0.1682,1.88,,,,,,,,,416.338582677165,-117.082505,46.78048,160,"winter wheat"
2002,44.78,0.1746,1.906,,,,,,,,,534.94094488189,-117.082087,46.780282,161,"winter wheat"
2002,44.76,0.1709,1.897,,,,,,,,,566.929133858268,-117.08164513,46.78040873,162,"winter wheat"
