"Year","Project","Crop","Sample Location ID","Column","Row2","Point Number","Point/Plot Treatment","Sample Location Easting","Sample Location Northing","Grain Carbon %","Grain Sulfur %","Grain Nitrogen %","Non-Residue Grain Sample Area (square meters)","Non-Residue Grain Wet Weight (grams)","Non-Residue grain dry weight (grams)","Grain Nitrogen %__1","Grain Sulfur %__1","Grain Carbon %__1","Crop__1","Residue Sample Area (square meters)","Residue plus Grain Wet Weight (grams)","Residue sample Grain Wet Weight (grams)","Residue sample Grain Dry Weight (grams)","Total Residue Wet Weight (grams)","Residue Sub-Sample Wet Weight (grams)","Residue Sub-Sample Dry Weight (grams)","Residue Nitrogen %","Residue Sulfur %","Residue Carbon %","Grain Harvest Comments","Residue Sample Comments","total area harvested (M2)","total grain yield wet(grams)","total grain yield dry (grams)","total grain yield wet (grams/M2)","total grain yield dry(grams/M2)","X","Y","ID2","Strip","Field"
2001,"grid points","winter wheat",436,32,"R",,,494203.6507,5181115.84069999,43.62,0.2033,1.607,2.032,1158.57,-77777,1.607,0.2033,43.62,"winter wheat",0,0,0,0,,,,,,,,,2.032,1158.57,-77777,570.162401574803,-77777,,,,,
2001,"grid points","winter wheat",437,33,"R",,,494226.799999999,5181119.08,43.65,0.2064,1.656,2.032,1472.27,1446.29,1.656,0.2064,43.65,"winter wheat",0,0,0,0,,,,,,,,,2.032,1472.27,1446.29,724.542322834646,711.75688976378,,,,,
2001,"grid points","winter wheat",438,34,"R",,,494260.812099998,5181104.00679999,43.16,0.2107,1.725,2.032,1054.47,1035.99,1.725,0.2107,43.16,"winter wheat",0,0,0,0,,,,,,,,,2.032,1054.47,1035.99,518.932086614173,509.837598425197,,,,,
2001,"grid points","winter wheat",449,22,"S",,,493887.198199998,5181135.93439999,44.67,0.3814,3.783,2.032,849.57,833.99,3.783,0.3814,44.67,"winter wheat",0,0,0,0,,,,,,,,,2.032,849.57,833.99,418.095472440945,410.428149606299,,,,,
2001,"grid points","winter wheat",450,23,"S",,,493904.979899998,5181132.36039999,44.28,0.3164,2.819,2.032,963.77,947.79,2.819,0.3164,44.28,"winter wheat",0,0,0,0,,,,,,,,,2.032,963.77,947.79,474.29625984252,466.432086614173,,,,,
2001,"grid points","winter wheat",451,24,"S",,,493943.992399999,5181139.2105,43.84,0.2221,1.823,2.032,702.37,688.69,1.823,0.2221,43.84,"winter wheat",0,0,0,0,,,,,,,,,2.032,702.37,688.69,345.654527559055,338.922244094488,,,,,
2001,"grid points","winter wheat",452,25,"S",,,493978.820599998,5181159.95529999,43.1,0.2261,1.783,2.032,1427.07,1402.19,1.783,0.2261,43.1,"winter wheat",0,0,0,0,,,,,,,,,2.032,1427.07,1402.19,702.298228346457,690.054133858268,,,,,
2001,"grid points","winter wheat",453,26,"S",,,494017.798699999,5181132.58029999,43.8,0.2198,1.742,2.032,1426.27,1410.69,1.742,0.2198,43.8,"winter wheat",0,0,0,0,,,,,,,,,2.032,1426.27,1410.69,701.904527559055,694.237204724409,,,,,
2001,"grid points","winter wheat",454,27,"S",,,494038.51,5181140.37999998,43,0.2135,1.647,2.032,1454.67,1429.69,1.647,0.2135,43,"winter wheat",0,0,0,0,,,,,,,,,2.032,1454.67,1429.69,715.880905511811,703.587598425197,,,,,
2001,"grid points","winter wheat",455,28,"S",,,494080.0235,5181147.0756,43.17,0.2191,1.746,2.032,1236.87,1219.29,1.746,0.2191,43.17,"winter wheat",0,0,0,0,,,,,,,,,2.032,1236.87,1219.29,608.695866141732,600.044291338583,,,,,
2001,"grid points","winter wheat",456,29,"S",,,494106.5962,5181156.4948,43.78,0.2229,1.764,2.032,1402.17,1380.79,1.764,0.2229,43.78,"winter wheat",0,0,0,0,,,,,,,,,2.032,1402.17,1380.79,690.044291338583,679.522637795276,,,,,
2001,"grid points","winter wheat",457,30,"S",,,494137.653999998,5181147.13009999,43.34,0.2148,1.733,2.032,1007.17,989.89,1.733,0.2148,43.34,"winter wheat",0,0,0,0,,,,,,,,,2.032,1007.17,989.89,495.654527559055,487.150590551181,,,,,
2001,"grid points","winter wheat",458,31,"S",,,494157.5851,5181155.88939999,44.15,0.2614,2.192,2.032,790.07,776.69,2.192,0.2614,44.15,"winter wheat",0,0,0,0,,,,,,,,,2.032,790.07,776.69,388.813976377953,382.229330708661,,,,,
2001,"grid points","winter wheat",459,32,"S",,,494179.3962,5181135.5328,43.3,0.2284,1.896,2.032,877.87,864.39,1.896,0.2284,43.3,"winter wheat",0,0,0,0,,,,,,,,,2.032,877.87,864.39,432.022637795276,425.388779527559,,,,,
2001,"grid points","winter wheat",460,33,"S",,,494216.13,5181154.3881,43.81,0.2409,1.893,2.032,1094.97,1074.79,1.893,0.2409,43.81,"winter wheat",0,0,0,0,,,,,,,,,2.032,1094.97,1074.79,538.863188976378,528.932086614173,,,,,
2001,"grid points","winter wheat",461,34,"S",,,494274.602399998,5181156.88779999,43.47,0.2594,2.032,2.032,1139.17,1120.79,2.032,0.2594,43.47,"winter wheat",0,0,0,0,,,,,,,,,2.032,1139.17,1120.79,560.615157480315,551.569881889764,,,,,
2001,"grid points","winter wheat",474,24,"T",,,493930.124799999,5181163.6714,43.46,0.1779,2.122,2.032,1619.57,1369.69,2.122,0.1779,43.46,"winter wheat",0,0,0,0,,,,,,,,,2.032,1619.57,1369.69,797.032480314961,674.060039370079,,,,,
2001,"grid points","winter wheat",475,25,"T",,,493983.1973,5181185.7313,43.32,0.1791,1.928,2.032,1085.67,1070.59,1.928,0.1791,43.32,"winter wheat",0,0,0,0,,,,,,,,,2.032,1085.67,1070.59,534.286417322835,526.865157480315,,,,,
2001,"grid points","winter wheat",476,26,"T",,,494005.564,5181187.37579999,43,0.1715,1.889,2.032,889.47,874.79,1.889,0.1715,43,"winter wheat",0,0,0,0,,,,,,,,,2.032,889.47,874.79,437.731299212598,430.506889763779,,,,,
2001,"grid points","winter wheat",477,27,"T",,,494035.0073,5181166.67769998,43.36,0.1844,1.963,2.032,1101.97,1085.79,1.963,0.1844,43.36,"winter wheat",0,0,0,0,,,,,,,,,2.032,1101.97,1085.79,542.308070866142,534.345472440945,,,,,
2001,"grid points","winter wheat",478,28,"T",,,494078.6697,5181167.5234,43.37,0.1957,2.032,2.032,1034.87,1022.09,2.032,0.1957,43.37,"winter wheat",0,0,0,0,,,,,,,,,2.032,1034.87,1022.09,509.286417322835,502.997047244095,,,,,
2001,"grid points","winter wheat",479,29,"T",,,494096.4514,5181163.95,43.17,0.185,1.907,2.032,1203.37,1183.09,1.907,0.185,43.17,"winter wheat",0,0,0,0,,,,,,,,,2.032,1203.37,1183.09,592.209645669291,582.229330708661,,,,,
2001,"grid points","winter wheat",480,30,"T",,,494135.4635,5181170.8013,42.76,0.1761,1.784,2.032,1128.97,1110.09,1.784,0.1761,42.76,"winter wheat",0,0,0,0,,,,,,,,,2.032,1128.97,1110.09,555.595472440945,546.304133858268,,,,,
2001,"grid points","winter wheat",481,31,"T",,,494170.2908,5181191.54729999,43.55,0.2034,2.074,2.032,1074.77,1056.09,2.074,0.2034,43.55,"winter wheat",0,0,0,0,,,,,,,,,2.032,1074.77,1056.09,528.922244094488,519.729330708661,,,,,
2001,"grid points","winter wheat",482,32,"T",,,494209.2696,5181164.17339999,43.18,0.2458,2.54,2.032,1227.77,1209.09,2.54,0.2458,43.18,"winter wheat",0,0,0,0,,,,,,,,,2.032,1227.77,1209.09,604.217519685039,595.024606299213,,,,,
2001,"grid points","winter wheat",483,33,"T",,,494219.3645,5181184.0546,43.34,0.2573,2.609,2.032,1385.47,1361.99,2.609,0.2573,43.34,"winter wheat",0,0,0,0,,,,,,,,,2.032,1385.47,1361.99,681.825787401575,670.270669291339,,,,,
2001,"grid points","winter wheat",484,34,"T",,,494271.493599999,5181178.67069999,43.37,0.1887,1.97,2.032,1190.97,1172.89,1.97,0.1887,43.37,"winter wheat",0,0,0,0,,,,,,,,,2.032,1190.97,1172.89,586.107283464567,577.209645669291,,,,,
2001,"grid points","winter wheat",499,27,"U",,,494044.906834,5181221.99617998,42.91,0.1848,1.786,2.032,1928.17,1894.79,1.786,0.1848,42.91,"winter wheat",0,0,0,0,,,,,,,,,2.032,1928.17,1894.79,948.902559055118,932.475393700787,,,,,
2001,"grid points","winter wheat",500,28,"U",,,494054.6574,5181199.8838,42.78,0.2084,2.072,2.032,1333.07,1315.39,2.072,0.2084,42.78,"winter wheat",0,0,0,0,,,,,,,,,2.032,1333.07,1315.39,656.038385826772,647.337598425197,,,,,
2001,"grid points","winter wheat",501,29,"U",,,494099.9294,5181207.72879999,42.92,0.2014,1.971,2.032,1232.67,1209.09,1.971,0.2014,42.92,"winter wheat",0,0,0,0,,,,,,,,,2.032,1232.67,1209.09,606.628937007874,595.024606299213,,,,,
2001,"grid points","winter wheat",502,30,"U",,,494121.595099998,5181195.2618,43.14,0.2006,1.99,2.032,951.87,929.59,1.99,0.2006,43.14,"winter wheat",0,0,0,0,,,,,,,,,2.032,951.87,929.59,468.439960629921,457.475393700787,,,,,
2001,"grid points","winter wheat",503,31,"U",,,494174.6667,5181217.3234,42.91,0.194,1.898,2.032,1053.07,1038.19,1.898,0.194,42.91,"winter wheat",0,0,0,0,,,,,,,,,2.032,1053.07,1038.19,518.24311023622,510.920275590551,,,,,
2001,"grid points","winter wheat",504,32,"U",,,494197.0332,5181218.9685,44.16,0.2732,2.763,2.032,461.37,452.09,2.763,0.2732,44.16,"winter wheat",0,0,0,0,,,,,,,,,2.032,461.37,452.09,227.052165354331,222.485236220472,,,,,
2001,"grid points","winter wheat",505,33,"U",,,494226.477,5181198.2714,43.52,0.2491,2.428,2.032,747.97,734.89,2.428,0.2491,43.52,"winter wheat",0,0,0,0,,,,,,,,,2.032,747.97,734.89,368.095472440945,361.658464566929,,,,,
2001,"grid points","winter wheat",506,34,"U",,,494270.139099998,5181199.11849998,43.33,0.2256,2.174,2.032,1248.97,1227.39,2.174,0.2256,43.33,"winter wheat",0,0,0,0,,,,,,,,,2.032,1248.97,1227.39,614.650590551181,604.030511811024,,,,,
2001,"grid points","winter wheat",522,28,"V",,,494083.547116998,5181233.58329,43.47,0.2162,2.033,2.032,1739.47,1715.79,2.033,0.2162,43.47,"winter wheat",0,0,0,0,,,,,,,,,2.032,1739.47,1715.79,856.038385826772,844.384842519685,,,,,
2001,"grid points","winter wheat",524,30,"V",,,494131.406399998,5181237.03419999,43.6,0.209,1.973,2.032,1385.67,1359.49,1.973,0.209,43.6,"winter wheat",0,0,0,0,,,,,,,,,2.032,1385.67,1359.49,681.924212598425,669.040354330709,,,,,
2001,"grid points","winter wheat",525,31,"V",,,494170.650299998,5181247.33029999,42.82,0.2054,1.92,2.032,1207.77,1180.39,1.92,0.2054,42.82,"winter wheat",0,0,0,0,,,,,,,,,2.032,1207.77,1180.39,594.375,580.900590551181,,,,,
2001,"grid points","winter wheat",526,32,"V",,,494188.060999999,5181254.9808,43.68,0.2326,2.293,2.032,1108.67,1087.49,2.293,0.2326,43.68,"winter wheat",0,0,0,0,,,,,,,,,2.032,1108.67,1087.49,545.60531496063,535.182086614173,,,,,
2001,"grid points","winter wheat",527,33,"V",,,494235.768199999,5181255.7127,43.9,0.2438,2.457,2.032,839.97,824.99,2.457,0.2438,43.9,"winter wheat",0,0,0,0,,,,,,,,,2.032,839.97,824.99,413.371062992126,405.999015748031,,,,,
2001,"grid points","winter wheat",528,34,"V",,,494246.125899999,5181231.47809998,43.35,0.1722,1.579,2.032,855.17,660.69,1.579,0.1722,43.35,"winter wheat",0,0,0,0,,,,,,,,,2.032,855.17,660.69,420.851377952756,325.142716535433,,,,,
2001,"grid points","winter wheat",548,32,"W",,,494192.196,5181268.5338,43.04,0.213,1.804,2.032,720.77,687.59,1.804,0.213,43.04,"winter wheat",0,0,0,0,,,,,,,,,2.032,720.77,687.59,354.709645669291,338.380905511811,,,,,
2001,"grid points","winter wheat",550,34,"W",,,494274.711,5181270.78799999,42.74,0.1963,1.931,2.032,1571.27,1497.69,1.931,0.1963,42.74,"winter wheat",0,0,0,0,,,,,,,,,2.032,1571.27,1497.69,773.262795275591,737.052165354331,,,,,
2001,"grid points","winter wheat",571,33,"X",,,494231.4009,5181317.94539999,43.97,0.2451,2.385,2.032,917.47,900.99,2.385,0.2451,43.97,"winter wheat",0,0,0,0,,,,,,,,,2.032,917.47,900.99,451.510826771654,443.400590551181,,,,,
2001,"grid points","winter wheat",572,34,"X",,,494269.157699998,5181290.462,43.22,0.2081,1.912,2.032,1377.87,1325.49,1.912,0.2081,43.22,"winter wheat",0,0,0,0,,,,,,,,,2.032,1377.87,1325.49,678.08562992126,652.308070866142,,,,,
2001,"grid points","winter wheat",592,33,"Y",,,494235.7712,5181338.27649999,43.7,0.2487,2.479,2.032,1200.87,1181.79,2.479,0.2487,43.7,"winter wheat",0,0,0,0,,,,,,,,,2.032,1200.87,1181.79,590.979330708661,581.589566929134,,,,,
2001,"grid points","winter wheat",593,34,"Y",,,494245.249799999,5181352.71329998,43.52,0.2379,2.302,2.032,807.57,796.29,2.302,0.2379,43.52,"winter wheat",0,0,0,0,,,,,,,,,2.032,807.57,796.29,397.426181102362,391.875,,,,,
2002,"grid points","spring barley",14,19,"A",,,493768.288538,5180574.29337,,,,,,,,,,"spring barley",,,,,,,,,,,,,,,,,,-117.08163216,46.77868863,14,3,"C"
2002,"grid points","spring barley",15,20,"A",,,493797.922326,5180576.30343998,,,,,,,,,,"spring barley",,,,,,,,,,,,,,,,,,-117.081244,46.778707,15,3,"C"
2002,"grid points","spring barley",37,20,"B",,,493819.787974999,5180608.06183,,,,,,,,,,"spring barley",,,,,,,,,,,,,,,,,,-117.080958,46.778993,37,3,"C"
2002,"grid points","spring barley",61,21,"C",,,493832.323702,5180623.82828,,,,,,,,,,"spring barley",,,,,,,,,,,,,,,,,,-117.080794,46.779135,61,3,"C"
2002,"grid points","spring barley",62,22,"C",,,493862.442104,5180655.29678,45.32,0.1634,1.999,2.032,949,915,1.999,0.1634,45.32,"spring barley",0,0,0,0,,,,,,,,,2.032,949,915,467.027559055118,450.295275590551,-117.08039988,46.77941847,62,3,"C"
2002,"grid points","spring barley",86,21,"D",,,493838.997756,5180655.60237,44.58,0.1469,1.625,2.032,1076,1040,1.625,0.1469,44.58,"spring barley",0,0,0,0,,,,,,,,,2.032,1076,1040,529.527559055118,511.811023622047,-117.080707,46.779421,86,3,"C"
2002,"grid points","spring barley",87,22,"D",,,493870.936838,5180684.7948,44.84,0.1508,1.607,2.032,709,683,1.607,0.1508,44.84,"spring barley",0,0,0,0,,,,,,,,,2.032,709,683,348.917322834646,336.122047244094,-117.080289,46.779684,87,3,"C"
2002,"grid points","spring barley",113,21,"E",,,493851.846663,5180685.55066,44.95,0.1636,1.898,2.032,725,700,1.898,0.1636,44.95,"spring barley",0,0,0,0,,,,,,,,,2.032,725,700,356.791338582677,344.488188976378,-117.08053909,46.77969063,113,3,"C"
2002,"grid points","spring barley",114,22,"E",,,493882.419858,5180716.56403999,45.05,0.1779,2.127,1.524,353,340.7146,2.127,0.1779,45.05,"spring barley",0.508,182,78,75.2854,104,31,31,0.3772,0.1186,44.9,,,2.032,431,416,212.106299212598,204.724409448819,-117.080139,46.77997,114,3,"C"
2002,"grid points","spring barley",141,23,"F",,,493911.609605,5180745.09276,45.52,0.1826,2.072,2.032,677,654,2.072,0.1826,45.52,"spring barley",0,0,0,0,,,,,,,,,2.032,677,654,333.169291338583,321.850393700787,-117.079757,46.780227,141,3,"C"
2002,"grid points","spring barley",167,24,"G",,,493925.225664998,5180772.85950998,45.33,0.1808,2.098,1.524,491,473.6414,2.098,0.1808,45.33,"spring barley",0.508,281,103,99.3586,178,62,60,0.3653,0.1064,44.55,,,2.032,594,573,292.322834645669,281.988188976378,-117.079579,46.780477,167,3,"C"
2002,"grid points","spring barley",193,24,"H",,,493942.357093998,5180804.62315,45.83,0.1579,1.906,1.524,667,643.5832,1.906,0.1579,45.83,"spring barley",0.508,456,216,208.4168,240,95,90,0.3479,0.1008,45.26,,,2.032,883,852,434.547244094488,419.291338582677,-117.079355,46.780763,193,3,"C"
2002,"grid points","spring barley",218,25,"I",,,493959.097828998,5180827.60857,45.25,0.143,1.6,2.032,986,947,1.6,0.143,45.25,"spring barley",0,0,0,0,,,,,,,,,2.032,986,947,485.236220472441,466.043307086614,-117.079136,46.78097,218,3,"C"
2002,"grid points","spring barley",219,26,"I",,,493991.007487,5180828.91,44.89,0.1478,1.569,2.032,1113,1063,1.569,0.1478,44.89,"spring barley",0,0,0,0,,,,,,,,,2.032,1113,1063,547.736220472441,523.129921259842,-117.078718,46.780982,219,3,"C"
2002,"grid points","spring barley",243,25,"J",,,493986.992199998,5180859.36151,45.48,0.1545,1.681,1.524,759,732.0798,1.681,0.1545,45.48,"spring barley",0.508,581,256,246.9202,325,151,147,0.3832,0.1419,40.98,,,2.032,1015,979,499.507874015748,481.791338582677,-117.078771,46.781256,243,3,"C"
2002,"grid points","spring barley",244,26,"J",,,494016.170361,5180863.39441,46.44,0.1562,1.76,2.032,1148,1086,1.76,0.1562,46.44,"spring barley",0,0,0,0,,,,,,,,,2.032,1148,1086,564.96062992126,534.448818897638,-117.07838882,46.78129255,244,3,"C"
2002,"grid points","spring barley",267,27,"K",,,494019.926261999,5180892.99863,45.92,0.1689,1.929,1.524,773,736.1216,1.929,0.1689,45.92,"spring barley",0.508,606,296,281.8784,310,134,131,0.3599,0.1013,46.35,,,2.032,1069,1018,526.082677165354,500.984251968504,-117.07834,46.781559,267,3,"C"
2002,"grid points","spring barley",290,27,"L",,,494040.873572,5180924.75875,45.06,0.1447,1.581,2.032,1039,994,1.581,0.1447,45.06,"spring barley",0,0,0,0,,,,,,,,,2.032,1039,994,511.318897637795,489.173228346457,-117.078066,46.781845,290,3,"C"
2002,"grid points","spring barley",316,28,"M",,,494076.927894998,5180949.50332,,,,,,,,,,"spring barley",,,,,,,,,,,,,,,,,,-117.077594,46.782068,316,3,"C"
2002,"grid points","spring canola",17,23,"A",,,493893.661479,5180586.20627,,,,2.032,592,573,,,,"spring canola",0,0,0,0,,,,,,,,,2.032,592,573,291.338582677165,281.988188976378,-117.07999,46.778797,17,5,"C"
2002,"grid points","spring canola",40,23,"B",,,493915.526583998,5180617.96501,,,,,,,,,,"spring canola",,,,,,,,,,,,,,,,,,-117.079704,46.779083,40,5,"C"
2002,"grid points","spring canola",64,24,"C",,,493928.07418,5180645.73285,,,,2.032,560,546,,,,"spring canola",0,0,0,0,,,,,,,,,2.032,560,546,275.590551181102,268.700787401575,-117.07954,46.779333,64,5,"C"
2002,"grid points","spring canola",89,24,"D",,,493935.202922998,5180676.14137998,45.19,0.1699,1.918,2.032,444,434,1.918,0.1699,45.19,"spring canola",0,0,0,0,,,,,,,,,2.032,444,434,218.503937007874,213.582677165354,-117.07944702,46.77960671,89,5,"C"
2002,"grid points","spring canola",90,25,"D",,,493966.647998998,5180668.69624,,,,2.032,576,561,,,,"spring canola",0,0,0,0,,,,,,,,,2.032,576,561,283.464566929134,276.082677165354,-117.079035,46.77954,90,5,"C"
2002,"grid points","spring canola",93,28,"D",,,494062.370444,5180663.48916,,,,2.032,550,536,,,,"spring canola",0,0,0,0,,,,,,,,,2.032,550,536,270.669291338583,263.779527559055,-117.077781,46.779494,93,8,"C"
2002,"grid points","spring canola",94,29,"D",,,494094.297571,5180681.68169999,,,,2.032,326,316,,,,"spring canola",0,0,0,0,,,,,,,,,2.032,326,316,160.433070866142,155.511811023622,-117.077363,46.779658,94,8,"C"
2002,"grid points","spring canola",117,25,"E",,,493978.130543,5180700.46564999,,,,0,0,0,,,,"spring canola",2.032,1367,363,352,1004,159,119,,,,,,2.032,363,352,178.641732283465,173.228346456693,-117.078885,46.779826,117,5,"C"
2002,"grid points","spring canola",121,29,"E",,,494105.779413999,5180713.45134999,,,,2.032,257,250,,,,"spring canola",0,0,0,0,,,,,,,,,2.032,257,250,126.476377952756,123.031496062992,-117.077213,46.779944,121,8,"C"
2002,"grid points","spring canola",143,25,"F",,,493976.779961998,5180731.33887999,,,,2.032,475,460,,,,"spring canola",0,0,0,0,,,,,,,,,2.032,475,460,233.759842519685,226.377952755906,-117.0789031,46.78010382,143,5,"C"
2002,"grid points","spring canola",144,26,"F",,,494007.324461999,5180733.55083999,,,,2.032,356,345,,,,"spring canola",0,0,0,0,,,,,,,,,2.032,356,345,175.196850393701,169.783464566929,-117.078503,46.780124,144,5,"C"
2002,"grid points","spring canola",148,30,"F",,,494134.946721,5180720.09011,,,,2.032,368,356,,,,"spring canola",0,0,0,0,,,,,,,,,2.032,368,356,181.102362204724,175.196850393701,-117.076831,46.780004,148,8,"C"
2002,"grid points","spring canola",170,27,"G",,,494020.944643,5180765.87382,,,,0,0,0,,,,"spring canola",2.032,982,295,287,687,146,141,,,,,,2.032,295,287,145.177165354331,141.240157480315,-117.078325,46.780415,170,5,"C"
2002,"grid points","spring canola",174,31,"G",,,494148.579136,5180765.6369,,,,2.032,409,399,,,,"spring canola",0,0,0,0,,,,,,,,,2.032,409,399,201.279527559055,196.358267716535,-117.076653,46.780414,174,8,"C"
2002,"grid points","spring canola",196,27,"H",,,494038.075584998,5180797.63772,,,,0,0,0,,,,"spring canola",2.032,1641,490,479,1151,151,129,,,,,,2.032,490,479,241.141732283465,235.728346456693,-117.078101,46.780701,196,5,"C"
2002,"grid points","spring canola",221,28,"I",,,494054.817732998,5180822.40135999,,,,0,0,0,,,,"spring canola",2.032,1781,531,518,1250,207,120,,,,,,2.032,531,518,261.318897637795,254.92125984252,-117.077882,46.780924,221,5,"C"
2002,"grid points","spring canola",222,29,"I",,,494086.744038,5180840.59387,,,,2.032,451,438,,,,"spring canola",0,0,0,0,,,,,,,,,2.032,451,438,221.948818897638,215.551181102362,-117.077464,46.781088,222,5,"C"
2002,"grid points","spring canola",246,28,"J",,,494082.711621,5180854.15474999,,,,0,0,0,,,,"spring canola",2.032,1777,500,488,1277,174,117,,,,,,2.032,500,488,246.062992125984,240.157480314961,-117.077517,46.78121,246,5,"C"
2002,"grid points","spring canola",247,29,"J",,,494114.637672999,5180872.3474,,,,2.032,463,449,,,,"spring canola",0,0,0,0,,,,,,,,,2.032,463,449,227.854330708661,220.964566929134,-117.077099,46.781374,247,5,"C"
2002,"grid points","spring canola",270,30,"K",,,494115.636567,5180879.01374998,,,,2.032,476,465,,,,"spring canola",0,0,0,0,,,,,,,,,2.032,476,465,234.251968503937,228.838582677165,-117.077086,46.781434,270,5,"C"
2002,"grid points","spring canola",293,30,"L",,,494136.583418,5180910.77421,,,,2.032,493,478,,,,"spring canola",0,0,0,0,,,,,,,,,2.032,493,478,242.61811023622,235.236220472441,-117.076812,46.78172,293,5,"C"
2002,"grid points","spring pea",41,24,"B",,,493947.431986999,5180613.93235,44.43,0.2705,3.627,2,116,110,3.627,0.2705,44.43,"spring pea",0,0,0,0,,,,,,,,,2,116,110,58,55,-117.079286,46.779047,41,6,"C"
2002,"grid points","spring pea",65,25,"C",,,493959.974636,5180636.92200998,44.16,0.2729,3.402,2,135,127,3.402,0.2729,44.16,"spring pea",0,0,0,0,,,,,,,,,2,135,127,67.5,63.5,-117.079122,46.779254,65,6,"C"
2002,"grid points","spring pea",66,26,"C",,,493989.609204999,5180640.49954998,44.63,0.2451,3.547,2,123,116,3.547,0.2451,44.63,"spring pea",0,0,0,0,,,,,,,,,2,123,116,61.5,58,-117.07873385,46.77928646,66,6,"C"
2002,"grid points","spring pea",67,27,"C",,,494023.795189,5180638.7472,45.18,0.2411,3.483,2,82,76,3.483,0.2411,45.18,"spring pea",0,0,0,0,,,,,,,,,2,82,76,41,38,-117.078286,46.779271,67,7,"C"
2002,"grid points","spring pea",91,26,"D",,,493998.558499999,5180669.99770998,44.31,0.2799,3.652,2,170,161,3.652,0.2799,44.31,"spring pea",0,0,0,0,,,,,,,,,2,170,161,85,80.5,-117.078617,46.779552,91,6,"C"
2002,"grid points","spring pea",92,27,"D",,,494030.468212999,5180670.52149998,42.9,0.2527,3.344,2,91,85,3.344,0.2527,42.9,"spring pea",0,0,0,0,,,,,,,,,2,91,85,45.5,42.5,-117.078199,46.779557,92,7,"C"
2002,"grid points","spring pea",118,26,"E",,,494010.040872999,5180701.76718,44.1,0.2493,3.744,0,0,0,3.744,0.2493,44.1,"spring pea",2,652,173,162,479,122,115,0.8123,0.08356,46.66,,,2,173,162,86.5,81,-117.078467,46.779838,118,6,"C"
2002,"grid points","spring pea",119,27,"E",,,494044.226517,5180700.47015,44.19,0.2531,3.578,2,114,108,3.578,0.2531,44.19,"spring pea",0,0,0,0,,,,,,,,,2,114,108,57,54,-117.07801916,46.77982663,119,7,"C"
2002,"grid points","spring pea",120,28,"E",,,494073.852491998,5180695.25875,44.14,0.241,3.761,2,132,125,3.761,0.241,44.14,"spring pea",0,0,0,0,,,,,,,,,2,132,125,66,62.5,-117.077631,46.77978,120,7,"C"
2002,"grid points","spring pea",145,27,"F",,,494039.233836,5180734.07467999,45.09,0.2722,3.902,0,0,0,3.902,0.2722,45.09,"spring pea",2,492,56,52,436,149,141,0.8856,0.1267,42.18,,,2,56,52,28,26,-117.078085,46.780129,145,6,"C"
2002,"grid points","spring pea",146,28,"F",,,494071.13574,5180727.04238,44.29,0.269,3.611,2,88,83,3.611,0.269,44.29,"spring pea",0,0,0,0,,,,,,,,,2,88,83,44,41.5,-117.077667,46.780066,146,7,"C"
2002,"grid points","spring pea",147,29,"F",,,494103.062502,5180745.23496999,45.07,0.2842,4.023,2,12,10,4.023,0.2842,45.07,"spring pea",0,0,0,0,,,,,,,,,2,12,10,6,5,-117.077249,46.78023,147,7,"C"
