Year,ID2,Crop,total grain yield dry (grams),GrainMassFinal,Grain Nitrogen %..19,GrainNitrogen,GrainNUbbie,GrainNUnger,GrainNUbbieRmOutlier,GrainNUngerRmOutlier,GrainNFinal,Grain Carbon %..21,GrainCarbon,GrainCUbbie,GrainCUnger,GrainCUbbieRmOutlier,GrainCUngerRmOutlier,GrainCFinal
2000,399,SB,806.52,806.52,1.157,1.157,1.157,1.157,1.157,1.157,1.157,44.53,44.53,44.53,44.53,44.53,44.53,44.53
2000,400,SB,610.52,610.52,1.19,1.19,1.19,1.19,1.19,1.19,1.19,44.58,44.58,44.58,44.58,44.58,44.58,44.58
2000,401,SB,687.02,687.02,1.17,1.17,1.17,1.17,1.17,1.17,1.17,44.94,44.94,44.94,44.94,44.94,44.94,44.94
2000,402,SB,944.52,944.52,1.656,1.656,1.656,1.656,1.656,1.656,1.656,45.13,45.13,45.13,45.13,45.13,45.13,45.13
2000,419,SB,740.02,740.02,1.172,1.172,1.172,1.172,1.172,1.172,1.172,44.38,44.38,44.38,44.38,44.38,44.38,44.38
2000,420,SB,970.22,970.22,1.482,1.482,1.482,1.482,1.482,1.482,1.482,45.02,45.02,45.02,45.02,45.02,45.02,45.02
2000,421,SB,1172.22,1172.22,1.986,1.986,1.986,1.986,1.986,1.986,1.986,45.41,45.41,45.41,45.41,45.41,45.41,45.41
2000,422,SB,879.52,879.52,1.627,1.627,1.627,1.627,1.627,1.627,1.627,44.93,44.93,44.93,44.93,44.93,44.93,44.93
2000,423,SB,,,,0,,,,,,,0,,,,,
2000,424,SB,,,,0,,,,,,,0,,,,,
2000,425,SB,,,,0,,,,,,,0,,,,,
2001,74,SB,533.79,533.79,1.633,1.633,1.633,1.633,1.633,1.633,1.633,43.36,43.36,43.36,43.36,43.36,43.36,43.36
2001,75,SB,1116.69,1116.69,1.566,1.566,1.566,1.566,1.566,1.566,1.566,43.37,43.37,43.37,43.37,43.37,43.37,43.37
2001,102,SB,989.79,989.79,1.539,1.539,1.539,1.539,1.539,1.539,1.539,43.21,43.21,43.21,43.21,43.21,43.21,43.21
2001,129,SB,767.59,767.59,1.802,1.802,1.802,1.802,1.802,1.802,1.802,43.71,43.71,43.71,43.71,43.71,43.71,43.71
2001,155,SB,922.19,922.19,1.631,1.631,1.631,1.631,1.631,1.631,1.631,42.65,42.65,42.65,42.65,42.65,42.65,42.65
2001,181,SB,852.09,852.09,1.833,1.833,1.833,1.833,1.833,1.833,1.833,43.34,43.34,43.34,43.34,43.34,43.34,43.34
2001,206,SB,1108.39,1108.39,1.677,1.677,1.677,1.677,1.677,1.677,1.677,42.87,42.87,42.87,42.87,42.87,42.87,42.87
2001,207,SB,1023.59,1023.59,1.837,1.837,1.837,1.837,1.837,1.837,1.837,43.46,43.46,43.46,43.46,43.46,43.46,43.46
2001,231,SB,752.49,752.49,1.786,1.786,1.786,1.786,1.786,1.786,1.786,42.69,42.69,42.69,42.69,42.69,42.69,42.69
2001,232,SW,796.39,796.39,1.566,1.566,1.566,1.566,1.566,1.566,1.566,43.15,43.15,43.15,43.15,43.15,43.15,43.15
2001,255,SB,830.59,830.59,1.596,1.596,1.596,1.596,1.596,1.596,1.596,43.33,43.33,43.33,43.33,43.33,43.33,43.33
2001,278,SB,862.69,862.69,1.657,1.657,1.657,1.657,1.657,1.657,1.657,43.19,43.19,43.19,43.19,43.19,43.19,43.19
2001,303,SB,1050.69,1050.69,1.56,1.56,1.56,1.56,1.56,1.56,1.56,43.19,43.19,43.19,43.19,43.19,43.19,43.19
2001,304,SB,839.69,839.69,1.53,1.53,1.53,1.53,1.53,1.53,1.53,43.3,43.3,43.3,43.3,43.3,43.3,43.3
2001,329,SB,1213.89,1213.89,1.587,1.587,1.587,1.587,1.587,1.587,1.587,42.91,42.91,42.91,42.91,42.91,42.91,42.91
2001,330,SB,1128.29,1128.29,1.647,1.647,1.647,1.647,1.647,1.647,1.647,43.36,43.36,43.36,43.36,43.36,43.36,43.36
2001,354,SB,831.19,831.19,1.58,1.58,1.58,1.58,1.58,1.58,1.58,43.68,43.68,43.68,43.68,43.68,43.68,43.68
2001,399,SB,1107.69,1107.69,1.517,1.517,1.517,1.517,1.517,1.517,1.517,42.99,42.99,42.99,42.99,42.99,42.99,42.99
2001,400,SB,886.09,886.09,1.569,1.569,1.569,1.569,1.569,1.569,1.569,43.33,43.33,43.33,43.33,43.33,43.33,43.33
2001,1,SC,,,,,,,,,,,,,,,,
2001,22,SC,478,478,,3.2153,,3.2153,,3.2153,3.2153,,62.526,,62.526,,62.526,62.526
2001,23,SC,456,456,,3.2877,,3.2877,,3.2877,3.2877,,63.117,,63.117,,63.117,63.117
2001,47,SC,635,635,,3.6131,,3.6131,,3.6131,3.6131,,62.481,,62.481,,62.481,62.481
2001,72,SC,556,556,,3.729,,3.729,,3.729,3.729,,62.592,,62.592,,62.592,62.592
2001,73,SC,609,609,,3.8365,,3.8365,,3.8365,3.8365,,61.56,,61.56,,61.56,61.56
2001,100,SC,581,581,,4.229,,4.229,,4.229,4.229,,61.353,,61.353,,61.353,61.353
2001,126,SC,471,471,,3.5609,,3.5609,,3.5609,3.5609,,63.372,,63.372,,63.372,63.372
2001,152,SC,739,739,,3.679,,3.679,,3.679,3.679,,62.73,,62.73,,62.73,62.73
2001,153,SC,507,507,,3.2149,,3.2149,,3.2149,3.2149,,63.526,,63.526,,63.526,63.526
2001,179,SC,547,547,,3.9014,,3.9014,,3.9014,3.9014,,61.188,,61.188,,61.188,61.188
2001,204,SC,523,523,,4.2046,,4.2046,,4.2046,4.2046,,60.035,,60.035,,60.035,60.035
2001,229,SC,544,544,,3.4406,,3.4406,,3.4406,3.4406,,63.07,,63.07,,63.07,63.07
2001,252,SC,385,385,,3.6752,,3.6752,,3.6752,3.6752,,61.495,,61.495,,61.495,61.495
2001,253,SC,512,512,,3.7865,,3.7865,,3.7865,3.7865,,62.097,,62.097,,62.097,62.097
2001,276,SC,595,595,,3.736,,3.736,,3.736,3.736,,62.373,,62.373,,62.373,62.373
2001,301,SC,430,430,,3.4021,,3.4021,,3.4021,3.4021,,62.632,,62.632,,62.632,62.632
2001,327,SC,656,656,,3.3405,,3.3405,,3.3405,3.3405,,63.158,,63.158,,63.158,63.158
2001,351,SC,631,631,,3.4752,,3.4752,,3.4752,3.4752,,62.913,,62.913,,62.913,62.913
2001,374,SC,573,573,,3.4847,,3.4847,,3.4847,3.4847,,62.423,,62.423,,62.423,62.423
2001,397,SC,564,564,,3.4361,,3.4361,,3.4361,3.4361,,62.694,,62.694,,62.694,62.694
2001,2,SP,216.39,216.39,,3.1934,,3.1934,,3.1934,3.1934,,44.257,,44.257,,44.257,44.257
2001,3,SP,308.39,308.39,,3.1909,,3.1909,,3.1909,3.1909,,44.399,,44.399,,44.399,44.399
2001,24,SP,219.99,219.99,,3.0563,,3.0563,,3.0563,3.0563,,43.046,,43.046,,,
2001,48,SP,391.09,391.09,,3.2282,,3.2282,,3.2282,3.2282,,44.284,,44.284,,44.284,44.284
2001,101,SP,543.49,543.49,,3.2353,,3.2353,,3.2353,3.2353,,44.199,,44.199,,44.199,44.199
2001,127,SP,484.79,484.79,,3.1273,,3.1273,,3.1273,3.1273,,41.01,,41.01,,,
2001,128,SP,594.59,594.59,,3.326,,3.326,,3.326,3.326,,44.286,,44.286,,44.286,44.286
2001,154,SP,469.39,469.39,,3.1175,,3.1175,,3.1175,3.1175,,43.591,,43.591,,43.591,43.591
2001,180,SP,184.79,184.79,,3.0894,,3.0894,,3.0894,3.0894,,43.963,,43.963,,43.963,43.963
2001,205,SP,303.89,303.89,,3.6548,,3.6548,,3.6548,3.6548,,44.12,,44.12,,44.12,44.12
2001,230,SP,280.49,280.49,,3.1206,,3.1206,,3.1206,3.1206,,44.13,,44.13,,44.13,44.13
2001,254,SP,266.39,266.39,,3.4235,,3.4235,,3.4235,3.4235,,44.151,,44.151,,44.151,44.151
2001,277,SP,176.99,176.99,,3.1072,,3.1072,,3.1072,3.1072,,44.381,,44.381,,44.381,44.381
2001,302,SP,445.49,445.49,,2.9656,,2.9656,,2.9656,2.9656,,44.159,,44.159,,44.159,44.159
2001,328,SP,431.59,431.59,,2.9175,,2.9175,,2.9175,2.9175,,43.969,,43.969,,43.969,43.969
2001,352,SP,355.09,355.09,,3.0579,,3.0579,,3.0579,3.0579,,44.395,,44.395,,44.395,44.395
2001,353,SP,382.29,382.29,,2.9297,,2.9297,,2.9297,2.9297,,44.091,,44.091,,44.091,44.091
2001,375,SP,437.59,437.59,,3.3633,,3.3633,,3.3633,3.3633,,44.26,,44.26,,44.26,44.26
2001,376,SP,425.09,425.09,,3.0478,,3.0478,,3.0478,3.0478,,44.018,,44.018,,44.018,44.018
2001,398,SP,491.09,491.09,,3.2178,,3.2178,,3.2178,3.2178,,44.074,,44.074,,44.074,44.074
2001,422,SP,321.79,321.79,,2.8456,,2.8456,,2.8456,2.8456,,43.969,,43.969,,43.969,43.969
2001,7,SW,1023.09,1023.09,2.095,2.095,2.095,2.095,2.095,2.095,2.095,43.87,43.87,43.87,43.87,43.87,43.87,43.87
2001,8,SW,914.19,914.19,2.678,2.678,2.678,2.678,2.678,2.678,2.678,45.76,45.76,45.76,45.76,45.76,45.76,45.76
2001,9,SW,927.89,927.89,2.093,2.093,2.093,2.093,2.093,2.093,2.093,44.89,44.89,44.89,44.89,44.89,44.89,44.89
2001,10,SW,797.29,797.29,2.165,2.165,2.165,2.165,2.165,2.165,2.165,44.94,44.94,44.94,44.94,44.94,44.94,44.94
2001,11,SW,849.99,849.99,2.465,2.465,2.465,2.465,2.465,2.465,2.465,44.79,44.79,44.79,44.79,44.79,44.79,44.79
2001,12,SW,788.69,788.69,2.182,2.182,2.182,2.182,2.182,2.182,2.182,44.48,44.48,44.48,44.48,44.48,44.48,44.48
2001,27,SW,799.09,799.09,2.47,2.47,2.47,2.47,2.47,2.47,2.47,44.77,44.77,44.77,44.77,44.77,44.77,44.77
2001,29,SW,859.49,859.49,2.32,2.32,2.32,2.32,2.32,2.32,2.32,45.04,45.04,45.04,45.04,45.04,45.04,45.04
2001,30,SW,845.29,845.29,2.279,2.279,2.279,2.279,2.279,2.279,2.279,44.82,44.82,44.82,44.82,44.82,44.82,44.82
2001,31,SW,933.89,933.89,2.173,2.173,2.173,2.173,2.173,2.173,2.173,44.73,44.73,44.73,44.73,44.73,44.73,44.73
2001,32,SW,857.19,857.19,2.045,2.045,2.045,2.045,2.045,2.045,2.045,44.56,44.56,44.56,44.56,44.56,44.56,44.56
2001,33,SW,570.89,570.89,2.837,2.837,2.837,2.837,2.837,2.837,2.837,44.57,44.57,44.57,44.57,44.57,44.57,44.57
2001,50,SW,955.09,955.09,1.897,1.897,1.897,1.897,1.897,1.897,1.897,44.57,44.57,44.57,44.57,44.57,44.57,44.57
2001,51,SW,1047.29,1047.29,2.328,2.328,2.328,2.328,2.328,2.328,2.328,44.95,44.95,44.95,44.95,44.95,44.95,44.95
2001,52,SW,849.29,849.29,2.164,2.164,2.164,2.164,2.164,2.164,2.164,44.94,44.94,44.94,44.94,44.94,44.94,44.94
2001,53,SW,825.69,825.69,2.126,2.126,2.126,2.126,2.126,2.126,2.126,44.88,44.88,44.88,44.88,44.88,44.88,44.88
2001,54,SW,853.59,853.59,1.981,1.981,1.981,1.981,1.981,1.981,1.981,44.35,44.35,44.35,44.35,44.35,44.35,44.35
2001,55,SW,820.29,820.29,1.951,1.951,1.951,1.951,1.951,1.951,1.951,44.13,44.13,44.13,44.13,44.13,44.13,44.13
2001,56,SW,915.09,915.09,1.924,1.924,1.924,1.924,1.924,1.924,1.924,44.67,44.67,44.67,44.67,44.67,44.67,44.67
2001,57,SW,737.09,737.09,2.26,2.26,2.26,2.26,2.26,2.26,2.26,44.86,44.86,44.86,44.86,44.86,44.86,44.86
2001,76,SW,967.59,967.59,1.909,1.909,1.909,1.909,1.909,1.909,1.909,44.97,44.97,44.97,44.97,44.97,44.97,44.97
2001,77,SW,1000.49,1000.49,2.085,2.085,2.085,2.085,2.085,2.085,2.085,44.37,44.37,44.37,44.37,44.37,44.37,44.37
2001,78,SW,1123.19,1123.19,2.122,2.122,2.122,2.122,2.122,2.122,2.122,45.3,45.3,45.3,45.3,45.3,45.3,45.3
2001,79,SW,956.19,956.19,1.949,1.949,1.949,1.949,1.949,1.949,1.949,44.89,44.89,44.89,44.89,44.89,44.89,44.89
2001,80,SW,848.79,848.79,1.877,1.877,1.877,1.877,1.877,1.877,1.877,44.71,44.71,44.71,44.71,44.71,44.71,44.71
2001,81,SW,833.79,833.79,1.703,1.703,1.703,1.703,1.703,1.703,1.703,44.58,44.58,44.58,44.58,44.58,44.58,44.58
2001,82,SW,1166.29,1166.29,2.082,2.082,2.082,2.082,2.082,2.082,2.082,44.69,44.69,44.69,44.69,44.69,44.69,44.69
2001,103,SW,906.59,906.59,1.772,1.772,1.772,1.772,1.772,1.772,1.772,44.77,44.77,44.77,44.77,44.77,44.77,44.77
2001,104,SW,1117.69,1117.69,2.137,2.137,2.137,2.137,2.137,2.137,2.137,44.79,44.79,44.79,44.79,44.79,44.79,44.79
2001,105,SW,881.29,881.29,1.989,1.989,1.989,1.989,1.989,1.989,1.989,44.51,44.51,44.51,44.51,44.51,44.51,44.51
2001,106,SW,1188.99,1188.99,2.456,2.456,2.456,2.456,2.456,2.456,2.456,45.12,45.12,45.12,45.12,45.12,45.12,45.12
2001,107,SW,794.99,794.99,2.073,2.073,2.073,2.073,2.073,2.073,2.073,44.65,44.65,44.65,44.65,44.65,44.65,44.65
2001,108,SW,1081.99,1081.99,2.042,2.042,2.042,2.042,2.042,2.042,2.042,44.67,44.67,44.67,44.67,44.67,44.67,44.67
2001,109,SW,899.79,899.79,1.705,1.705,1.705,1.705,1.705,1.705,1.705,44.33,44.33,44.33,44.33,44.33,44.33,44.33
2001,110,SW,728.39,728.39,2.273,2.273,2.273,2.273,2.273,2.273,2.273,44.64,44.64,44.64,44.64,44.64,44.64,44.64
2001,130,SW,749.89,749.89,1.74,1.74,1.74,1.74,1.74,1.74,1.74,44.31,44.31,44.31,44.31,44.31,44.31,44.31
2001,131,SW,948.99,948.99,2.267,2.267,2.267,2.267,2.267,2.267,2.267,44.76,44.76,44.76,44.76,44.76,44.76,44.76
2001,132,SW,552.09,552.09,2.265,2.265,2.265,2.265,2.265,2.265,2.265,44.62,44.62,44.62,44.62,44.62,44.62,44.62
2001,133,SW,1158.29,1158.29,1.97,1.97,1.97,1.97,1.97,1.97,1.97,44.51,44.51,44.51,44.51,44.51,44.51,44.51
2001,134,SW,972.29,972.29,1.869,1.869,1.869,1.869,1.869,1.869,1.869,44.43,44.43,44.43,44.43,44.43,44.43,44.43
2001,135,SW,789.79,789.79,1.92,1.92,1.92,1.92,1.92,1.92,1.92,44.48,44.48,44.48,44.48,44.48,44.48,44.48
2001,136,SW,929.29,929.29,1.635,1.635,1.635,1.635,1.635,1.635,1.635,44.44,44.44,44.44,44.44,44.44,44.44,44.44
2001,137,SW,842.59,842.59,2.15,2.15,2.15,2.15,2.15,2.15,2.15,44.66,44.66,44.66,44.66,44.66,44.66,44.66
2001,157,SW,712.99,712.99,2.059,2.059,2.059,2.059,2.059,2.059,2.059,44.48,44.48,44.48,44.48,44.48,44.48,44.48
2001,158,SW,747.89,747.89,2.105,2.105,2.105,2.105,2.105,2.105,2.105,44.68,44.68,44.68,44.68,44.68,44.68,44.68
2001,159,SW,781.99,781.99,2.039,2.039,2.039,2.039,2.039,2.039,2.039,44.59,44.59,44.59,44.59,44.59,44.59,44.59
2001,160,SW,949.89,949.89,2.083,2.083,2.083,2.083,2.083,2.083,2.083,44.72,44.72,44.72,44.72,44.72,44.72,44.72
2001,161,SW,841.29,841.29,1.939,1.939,1.939,1.939,1.939,1.939,1.939,44.46,44.46,44.46,44.46,44.46,44.46,44.46
2001,162,SW,938.49,938.49,1.89,1.89,1.89,1.89,1.89,1.89,1.89,44.52,44.52,44.52,44.52,44.52,44.52,44.52
2001,163,SW,956.49,956.49,2.113,2.113,2.113,2.113,2.113,2.113,2.113,44.44,44.44,44.44,44.44,44.44,44.44,44.44
2001,183,SW,844.09,844.09,1.994,1.994,1.994,1.994,1.994,1.994,1.994,44.41,44.41,44.41,44.41,44.41,44.41,44.41
2001,184,SW,967.69,967.69,1.878,1.878,1.878,1.878,1.878,1.878,1.878,44.34,44.34,44.34,44.34,44.34,44.34,44.34
2001,185,SW,1013.59,1013.59,2.27,2.27,2.27,2.27,2.27,2.27,2.27,44.74,44.74,44.74,44.74,44.74,44.74,44.74
2001,186,SW,957.29,957.29,1.994,1.994,1.994,1.994,1.994,1.994,1.994,44.66,44.66,44.66,44.66,44.66,44.66,44.66
2001,187,SW,456.49,456.49,2.166,2.166,2.166,2.166,2.166,2.166,2.166,44.52,44.52,44.52,44.52,44.52,44.52,44.52
2001,188,SW,832.79,832.79,1.849,1.849,1.849,1.849,1.849,1.849,1.849,44.52,44.52,44.52,44.52,44.52,44.52,44.52
2001,189,SW,914.09,914.09,1.964,1.964,1.964,1.964,1.964,1.964,1.964,44.6,44.6,44.6,44.6,44.6,44.6,44.6
2001,208,SW,761.49,761.49,2.289,2.289,2.289,2.289,2.289,2.289,2.289,44.61,44.61,44.61,44.61,44.61,44.61,44.61
2001,209,SW,844.59,844.59,2.323,2.323,2.323,2.323,2.323,2.323,2.323,44.7,44.7,44.7,44.7,44.7,44.7,44.7
2001,210,SW,1036.89,1036.89,2.39,2.39,2.39,2.39,2.39,2.39,2.39,44.71,44.71,44.71,44.71,44.71,44.71,44.71
2001,211,SW,1188.29,1188.29,2.097,2.097,2.097,2.097,2.097,2.097,2.097,44.54,44.54,44.54,44.54,44.54,44.54,44.54
2001,212,SW,1269.89,1269.89,2.007,2.007,2.007,2.007,2.007,2.007,2.007,44.49,44.49,44.49,44.49,44.49,44.49,44.49
2001,213,SW,1223.19,1223.19,2.069,2.069,2.069,2.069,2.069,2.069,2.069,44.65,44.65,44.65,44.65,44.65,44.65,44.65
2001,214,SW,1104.59,1104.59,1.981,1.981,1.981,1.981,1.981,1.981,1.981,44.27,44.27,44.27,44.27,44.27,44.27,44.27
2001,215,SW,645.69,645.69,2.632,2.632,2.632,2.632,2.632,2.632,2.632,44.65,44.65,44.65,44.65,44.65,44.65,44.65
2001,233,SW,847.99,847.99,2.242,2.242,2.242,2.242,2.242,2.242,2.242,44.55,44.55,44.55,44.55,44.55,44.55,44.55
2001,234,SW,898.99,898.99,1.943,1.943,1.943,1.943,1.943,1.943,1.943,44.38,44.38,44.38,44.38,44.38,44.38,44.38
2001,235,SW,1019.79,1019.79,2.196,2.196,2.196,2.196,2.196,2.196,2.196,44.7,44.7,44.7,44.7,44.7,44.7,44.7
2001,236,SW,890.89,890.89,2.304,2.304,2.304,2.304,2.304,2.304,2.304,44.52,44.52,44.52,44.52,44.52,44.52,44.52
2001,237,SW,767.39,767.39,2.47,2.47,2.47,2.47,2.47,2.47,2.47,44.69,44.69,44.69,44.69,44.69,44.69,44.69
2001,238,SW,886.89,886.89,2.221,2.221,2.221,2.221,2.221,2.221,2.221,44.68,44.68,44.68,44.68,44.68,44.68,44.68
2001,239,SW,817.59,817.59,2.49,2.49,2.49,2.49,2.49,2.49,2.49,44.58,44.58,44.58,44.58,44.58,44.58,44.58
2001,240,SW,709.49,709.49,2.476,2.476,2.476,2.476,2.476,2.476,2.476,44.76,44.76,44.76,44.76,44.76,44.76,44.76
2001,257,SW,794.39,794.39,2.376,2.376,2.376,2.376,2.376,2.376,2.376,44.81,44.81,44.81,44.81,44.81,44.81,44.81
2001,258,SW,910.69,910.69,2.509,2.509,2.509,2.509,2.509,2.509,2.509,44.96,44.96,44.96,44.96,44.96,44.96,44.96
2001,259,SW,894.79,894.79,2.415,2.415,2.415,2.415,2.415,2.415,2.415,44.81,44.81,44.81,44.81,44.81,44.81,44.81
2001,260,SW,934.69,934.69,2.513,2.513,2.513,2.513,2.513,2.513,2.513,44.78,44.78,44.78,44.78,44.78,44.78,44.78
2001,261,SW,804.09,804.09,2.249,2.249,2.249,2.249,2.249,2.249,2.249,44.68,44.68,44.68,44.68,44.68,44.68,44.68
2001,262,SW,750.79,750.79,2.155,2.155,2.155,2.155,2.155,2.155,2.155,44.52,44.52,44.52,44.52,44.52,44.52,44.52
2001,263,SW,770.09,770.09,1.883,1.883,1.883,1.883,1.883,1.883,1.883,44.32,44.32,44.32,44.32,44.32,44.32,44.32
2001,280,SW,900.39,900.39,2.196,2.196,2.196,2.196,2.196,2.196,2.196,44.62,44.62,44.62,44.62,44.62,44.62,44.62
2001,281,SW,711.09,711.09,2.352,2.352,2.352,2.352,2.352,2.352,2.352,44.72,44.72,44.72,44.72,44.72,44.72,44.72
2001,282,SW,809.19,809.19,2.427,2.427,2.427,2.427,2.427,2.427,2.427,44.8,44.8,44.8,44.8,44.8,44.8,44.8
2001,283,SW,923.19,923.19,2.395,2.395,2.395,2.395,2.395,2.395,2.395,44.87,44.87,44.87,44.87,44.87,44.87,44.87
2001,284,SW,665.09,665.09,2.351,2.351,2.351,2.351,2.351,2.351,2.351,44.83,44.83,44.83,44.83,44.83,44.83,44.83
2001,285,SW,856.29,856.29,1.726,1.726,1.726,1.726,1.726,1.726,1.726,44.44,44.44,44.44,44.44,44.44,44.44,44.44
2001,286,SW,911.19,911.19,1.711,1.711,1.711,1.711,1.711,1.711,1.711,44.26,44.26,44.26,44.26,44.26,44.26,44.26
2001,305,SW,835.09,835.09,2.191,2.191,2.191,2.191,2.191,2.191,2.191,44.58,44.58,44.58,44.58,44.58,44.58,44.58
2001,306,SW,849.59,849.59,2.422,2.422,2.422,2.422,2.422,2.422,2.422,44.7,44.7,44.7,44.7,44.7,44.7,44.7
2001,307,SW,911.79,911.79,2.054,2.054,2.054,2.054,2.054,2.054,2.054,44.49,44.49,44.49,44.49,44.49,44.49,44.49
2001,308,SW,892.69,892.69,2.532,2.532,2.532,2.532,2.532,2.532,2.532,44.58,44.58,44.58,44.58,44.58,44.58,44.58
2001,309,SW,674.19,674.19,1.963,1.963,1.963,1.963,1.963,1.963,1.963,44.31,44.31,44.31,44.31,44.31,44.31,44.31
2001,310,SW,635.39,635.39,1.818,1.818,1.818,1.818,1.818,1.818,1.818,42.86,42.86,42.86,42.86,,,
2001,311,SW,1033.69,1033.69,1.972,1.972,1.972,1.972,1.972,1.972,1.972,42.69,42.69,42.69,42.69,,,
2001,312,SW,996.09,996.09,1.867,1.867,1.867,1.867,1.867,1.867,1.867,42.65,42.65,42.65,42.65,,,
2001,331,SW,763.69,763.69,1.944,1.944,1.944,1.944,1.944,1.944,1.944,43.11,43.11,43.11,43.11,43.11,43.11,43.11
2001,332,SW,883.59,883.59,2.019,2.019,2.019,2.019,2.019,2.019,2.019,42.94,42.94,42.94,42.94,,,
2001,333,SW,916.29,916.29,1.954,1.954,1.954,1.954,1.954,1.954,1.954,42.88,42.88,42.88,42.88,,,
2001,334,SW,873.49,873.49,1.869,1.869,1.869,1.869,1.869,1.869,1.869,42.98,42.98,42.98,42.98,,,
2001,335,SW,1154.09,1154.09,1.861,1.861,1.861,1.861,1.861,1.861,1.861,42.73,42.73,42.73,42.73,,,
2001,336,SW,1103.19,1103.19,2.205,2.205,2.205,2.205,2.205,2.205,2.205,42.93,42.93,42.93,42.93,,,
2001,337,SW,857.29,857.29,1.866,1.866,1.866,1.866,1.866,1.866,1.866,42.79,42.79,42.79,42.79,,,
2001,355,SW,872.59,872.59,1.752,1.752,1.752,1.752,1.752,1.752,1.752,42.61,42.61,42.61,42.61,,,
2001,356,SW,860.79,860.79,1.889,1.889,1.889,1.889,1.889,1.889,1.889,42.62,42.62,42.62,42.62,,,
2001,357,SW,1030.39,1030.39,1.838,1.838,1.838,1.838,1.838,1.838,1.838,42.71,42.71,42.71,42.71,,,
2001,358,SW,979.79,979.79,1.701,1.701,1.701,1.701,1.701,1.701,1.701,42.6,42.6,42.6,42.6,,,
2001,359,SW,887.59,887.59,1.838,1.838,1.838,1.838,1.838,1.838,1.838,42.8,42.8,42.8,42.8,,,
2001,360,SW,769.49,769.49,1.789,1.789,1.789,1.789,1.789,1.789,1.789,42.61,42.61,42.61,42.61,,,
2001,377,SW,741.09,741.09,2.139,2.139,2.139,2.139,2.139,2.139,2.139,42.67,42.67,42.67,42.67,,,
2001,378,SW,943.39,943.39,1.824,1.824,1.824,1.824,1.824,1.824,1.824,42.71,42.71,42.71,42.71,,,
2001,379,SW,962.29,962.29,1.818,1.818,1.818,1.818,1.818,1.818,1.818,42.58,42.58,42.58,42.58,,,
2001,380,SW,933.16,933.16,1.839,1.839,1.839,1.839,1.839,1.839,1.839,42.57,42.57,42.57,42.57,,,
2001,381,SW,656.09,656.09,1.778,1.778,1.778,1.778,1.778,1.778,1.778,42.56,42.56,42.56,42.56,,,
2001,401,SW,563.89,563.89,1.872,1.872,1.872,1.872,1.872,1.872,1.872,42.63,42.63,42.63,42.63,,,
2001,402,SW,823.29,823.29,2.04,2.04,2.04,2.04,2.04,2.04,2.04,42.75,42.75,42.75,42.75,,,
2001,425,SW,1634.69,,2.522,2.522,2.522,2.522,2.522,2.522,2.522,42.93,42.93,42.93,42.93,,,
2001,18,WB,770.29,770.29,2.451,2.451,2.451,2.451,2.451,2.451,2.451,44.21,44.21,44.21,44.21,44.21,44.21,44.21
2001,42,WB,1296.59,1296.59,2.225,2.225,2.225,2.225,2.225,2.225,2.225,43.51,43.51,43.51,43.51,43.51,43.51,43.51
2001,43,WB,1281.69,1281.69,1.978,1.978,1.978,1.978,1.978,1.978,1.978,43.87,43.87,43.87,43.87,43.87,43.87,43.87
2001,68,WB,1053.49,1053.49,2.165,2.165,2.165,2.165,2.165,2.165,2.165,44.14,44.14,44.14,44.14,44.14,44.14,44.14
2001,95,WB,882.09,882.09,2.179,2.179,2.179,2.179,2.179,2.179,2.179,44.19,44.19,44.19,44.19,44.19,44.19,44.19
2001,96,WB,1073.09,1073.09,1.842,1.842,1.842,1.842,1.842,1.842,1.842,43.7,43.7,43.7,43.7,43.7,43.7,43.7
2001,122,WB,,,,0,,,,,,,,,,,,
2001,123,WB,1143.99,1143.99,2.367,2.367,2.367,2.367,2.367,2.367,2.367,43.78,43.78,43.78,43.78,43.78,43.78,43.78
2001,149,WB,1314.39,1314.39,2.237,2.237,2.237,2.237,2.237,2.237,2.237,44.16,44.16,44.16,44.16,44.16,44.16,44.16
2001,175,WB,1080.69,1080.69,2.231,2.231,2.231,2.231,2.231,2.231,2.231,44.13,44.13,44.13,44.13,44.13,44.13,44.13
2001,200,WB,840.39,840.39,2.159,2.159,2.159,2.159,2.159,2.159,2.159,44.17,44.17,44.17,44.17,44.17,44.17,44.17
2001,201,WB,787.79,787.79,1.862,1.862,1.862,1.862,1.862,1.862,1.862,43.77,43.77,43.77,43.77,43.77,43.77,43.77
2001,225,WB,340.69,340.69,2.256,2.256,2.256,2.256,2.256,2.256,2.256,43.67,43.67,43.67,43.67,43.67,43.67,43.67
2001,249,WB,825.79,825.79,2.212,2.212,2.212,2.212,2.212,2.212,2.212,44.06,44.06,44.06,44.06,44.06,44.06,44.06
2001,272,WB,505.79,505.79,2.089,2.089,2.089,2.089,2.089,2.089,2.089,44.04,44.04,44.04,44.04,44.04,44.04,44.04
2001,297,WB,754.19,754.19,2.373,2.373,2.373,2.373,2.373,2.373,2.373,44.13,44.13,44.13,44.13,44.13,44.13,44.13
2001,298,WB,671.39,671.39,2.136,2.136,2.136,2.136,2.136,2.136,2.136,43.68,43.68,43.68,43.68,43.68,43.68,43.68
2001,323,WB,1058.39,1058.39,2.358,2.358,2.358,2.358,2.358,2.358,2.358,43.67,43.67,43.67,43.67,43.67,43.67,43.67
