HarvestYear,ID2,Longitude,Latitude,SampleID,Crop,GrainSampleArea_P1,GrainMassWet_P1,GrainMassWetInGrainSample_P1,GrainMassWetInGrainSample_P2,GrainMassOvenDryInGrainSample_P1,GrainMassOvenDryInGrainSample_P2,GrainMassAirDry_P1,GrainMassOvenDry_P1,GrainMassOvenDry_P2,GrainMoistureProportion_P2,GrainMoisture_P1,GrainProtein_P1,GrainStarch_P1,GrainWGlutDM_P1,GrainOilDM_P1,GrainTestWeight_P1,GrainCarbon_P1,GrainNitrogen_P1,GrainSulfur_P1,BiomassSampleArea_P1,BiomassWet_P1,BiomassAirDry_P1,GrainMassWetInBiomassSample_P1,GrainMassOvenDryInBiomassSample_P1,GrainMassOvenDryInBiomassSample_P2,ResidueMassWetSubsample_P1,ResidueMassOvenDrySubsample_P1,ResidueMoistureProportionSubsample_P2,ResidueCarbon_P1,ResidueNitrogen_P1,ResidueSulfur_P1,Comments_P1,GrainYieldWet_P2,GrainYieldAirDry_P2,GrainYieldOvenDry_P2,ResidueMassWet_P2,ResidueMassOvenDry_P2,ResidueMassWetPerArea_P2,ResidueMassOvenDryPerArea_P2,ResidueMassAirDry_P2,ResidueMassAirDryPerArea_P2
2004,99,-117.086409,46.779935,,SC,2.0,698.0,698.0,,667.0,,,667.0,,0.044412607449856735,,,,,,,61.657,3.4902,0.4676,0.0,0.0,,0.0,0.0,,,,,,,,,349.0,,333.5,,,,,,
2004,100,-117.085991,46.779905,,SC,2.0,597.0,597.0,,573.0,,,573.0,,0.04020100502512563,,,,,,,61.377,3.3736,0.5687,0.0,0.0,,0.0,0.0,,,,,,,,,298.5,,286.5,,,,,,
2004,101,-117.085573,46.77981,,SP,0.0,449.0,0.0,,0.0,,,416.0,,0.07349665924276169,,,,,,,44.87,4.167,0.2179,2.0,1205.0,,449.0,416.0,,141.0,127.0,0.09929078014184398,,,,,224.5,,208.0,756.0,680.936170212766,378.0,340.468085106383,,
2004,102,-117.085155,46.779928,,SB,2.032,1111.0,1111.0,,1064.0,,,1064.0,,0.0423042304230423,,,,,,,44.93,1.527,0.1494,0.0,0.0,,0.0,0.0,,,,,,,,,546.751968503937,,523.6220472440945,,,,,,
2004,103,-117.084737,46.779776,,SW,0.0,1039.0,0.0,,0.0,,,960.0,,0.07603464870067372,,,,,,,45.49,2.255,0.1928,2.032,2482.0,,1039.0,960.0,,199.0,188.0,0.05527638190954774,,,,,511.31889763779526,,472.4409448818898,1443.0,1363.2361809045226,710.1377952755905,670.8839472955327,,
2004,104,-117.08434522,46.77988297,,SW,0.0,931.0,0.0,,0.0,,,862.0,,0.07411385606874328,,,,,,,45.53,2.667,0.2106,2.032,2932.0,,931.0,862.0,,227.0,215.0,0.05286343612334802,,,,,458.1692913385827,,424.21259842519686,2001.0,1895.2202643171806,984.7440944881889,932.6871379513684,,
2004,105,-117.083901,46.779818,,SW,0.0,1184.0,0.0,,0.0,,,1105.0,,0.06672297297297297,,,,,,,44.7,2.184,0.1827,2.032,3116.0,,1184.0,1105.0,,253.0,238.0,0.05928853754940711,,,,,582.6771653543307,,543.7992125984252,1932.0,1817.4545454545455,950.7874015748031,894.4166070150322,,
2004,106,-117.083483,46.779881,,SW,0.0,1041.0,0.0,,0.0,,,983.0,,0.05571565802113353,,,,,,,44.42,2.001,0.1578,2.032,2744.0,,1041.0,983.0,,176.0,166.0,0.056818181818181816,,,,,512.3031496062993,,483.75984251968504,1703.0,1606.2386363636363,838.0905511811023,790.4717698639943,,
2004,107,-117.083065,46.779802,,SW,0.0,637.0,0.0,,0.0,,,588.0,,0.07692307692307693,,,,,,,44.66,1.609,0.1436,2.032,1570.0,,637.0,588.0,,137.0,127.0,0.072992700729927,,,,,313.48425196850394,,289.37007874015745,933.0,864.8978102189781,459.15354330708664,425.63868613138686,,
2004,108,-117.082647,46.779871,,SW,0.0,888.0,0.0,,0.0,,,827.0,,0.0686936936936937,,,,,,,44.48,2.165,0.1632,2.032,2377.0,,888.0,827.0,,159.0,148.0,0.06918238993710692,,,,,437.00787401574803,,406.98818897637796,1489.0,1385.9874213836479,732.775590551181,682.0804239092755,,
2004,109,-117.08219348,46.77987977,,SW,0.0,960.0,0.0,,0.0,,,893.0,,0.06979166666666667,,,,,,,44.28,2.507,0.1915,2.032,2514.0,,960.0,893.0,,159.0,151.0,0.050314465408805034,,,,,472.4409448818898,,439.4685039370079,1554.0,1475.811320754717,764.763779527559,726.2850987966126,,
2004,110,-117.08175331,46.77967045,,WW,2.032,982.0,982.0,,925.0,,,925.0,,0.05804480651731161,,,,,,,45.42,1.941,0.175,0.0,0.0,,0.0,0.0,,,,,,,,,483.26771653543307,,455.2165354330709,,,,,,
2004,111,-117.081393,46.779849,,WW,2.032,1000.0,1000.0,,932.0,,,932.0,,0.068,,,,,,,44.69,1.86,0.1705,0.0,0.0,,0.0,0.0,,,,,,,,,492.1259842519685,,458.66141732283467,,,,,,
2004,112,-117.080975,46.779851,,WW,2.032,1186.0,1186.0,,1109.0,,,1109.0,,0.06492411467116357,,,,,,,45.53,1.993,0.183,0.0,0.0,,0.0,0.0,,,,,,,,,583.6614173228346,,545.767716535433,,,,,,
2004,113,-117.08053909,46.77969063,,WW,2.032,1221.0,1221.0,,1141.0,,,1141.0,,0.06552006552006552,,,,,,,45.26,1.81,0.1541,0.0,0.0,,0.0,0.0,,,,,,,,,600.8858267716536,,561.5157480314961,,,,,,
2004,114,-117.080139,46.77997,,WW,0.0,,0.0,,0.0,,,1110.0,,,,,,,,,45.46,2.12,0.1734,2.032,2548.0,,,1110.0,,154.0,141.0,0.08441558441558442,,,,,,,546.259842519685,,,,,,
2004,115,-117.07970309,46.77992463,,WW,2.032,1062.0,1062.0,,989.0,,,989.0,,0.0687382297551789,,,,,,,45.06,1.879,0.1612,0.0,0.0,,0.0,0.0,,,,,,,,,522.6377952755905,,486.71259842519686,,,,,,
2004,116,-117.079303,46.779905,,WW,2.032,1182.0,1182.0,,1108.0,,,1108.0,,0.06260575296108291,,,,,,,45.22,1.701,0.1502,0.0,0.0,,0.0,0.0,,,,,,,,,581.6929133858267,,545.275590551181,,,,,,
2004,117,-117.078885,46.779826,,WW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,118,-117.078467,46.779838,,WW,2.032,1179.0,1179.0,,1104.0,,,1104.0,,0.06361323155216285,,,,,,,45.07,2.078,0.171,0.0,0.0,,0.0,0.0,,,,,,,,,580.2165354330708,,543.3070866141733,,,,,,
2004,119,-117.07801916,46.77982663,,WW,2.032,1425.0,1425.0,,1341.0,,,1341.0,,0.05894736842105263,,,,,,,44.59,2.037,0.1734,0.0,0.0,,0.0,0.0,,,,,,,,,701.279527559055,,659.9409448818898,,,,,,
2004,120,-117.077631,46.77978,,WW,2.032,1181.0,1181.0,,1098.0,,,1098.0,,0.07027942421676546,,,,,,,44.18,1.985,0.1711,0.0,0.0,,0.0,0.0,,,,,,,,,581.2007874015748,,540.3543307086615,,,,,,
2004,121,-117.077213,46.779944,,WW,2.032,632.0,632.0,,585.0,,,585.0,,0.07436708860759493,,,,,,,44.61,2.588,0.2098,0.0,0.0,,0.0,0.0,,,,,,,,,311.0236220472441,,287.8937007874016,,,,,,
2004,122,-117.087699,46.779986,,WB,2.032,663.0,663.0,,629.0,,,629.0,,0.05128205128205128,,,,,,,45.22,1.974,0.174,0.0,0.0,,0.0,0.0,,,,,,,,,326.2795275590551,,309.5472440944882,,,,,,
2004,123,-117.087281,46.780159,,WB,2.032,1020.0,1020.0,,969.0,,,969.0,,0.05,,,,,,,45.1,1.84,0.1672,0.0,0.0,,0.0,0.0,,,,,,,,,501.9685039370079,,476.87007874015745,,,,,,
2004,124,-117.086863,46.780136,,WP,2.0,153.0,153.0,,144.0,,,144.0,,0.058823529411764705,,,,,,,44.45,3.28,0.2448,0.0,0.0,,0.0,0.0,,,,,,,,,76.5,,72.0,,,,,,
2004,125,-117.086445,46.780221,,SC,2.0,525.0,525.0,,500.0,,,500.0,,0.047619047619047616,,,,,,,60.986,3.6913,0.4742,0.0,0.0,,0.0,0.0,,,,,,,,,262.5,,250.0,,,,,,
2004,126,-117.08601127,46.78018382,,SC,2.0,491.0,491.0,,468.0,,,468.0,,0.04684317718940937,,,,,,,61.077,3.9451,0.6396,0.0,0.0,,0.0,0.0,,,,,,,,,245.5,,234.0,,,,,,
2004,127,-117.08559328,46.78008882,,SP,0.0,510.0,0.0,,0.0,,,474.0,,0.07058823529411765,,,,,,,45.07,4.302,0.2483,2.0,1362.0,,510.0,474.0,,223.0,202.0,0.09417040358744394,,,,,255.0,,237.0,852.0,771.7668161434977,426.0,385.8834080717489,,
2004,128,-117.085191,46.780214,,SP,2.0,280.0,280.0,,260.0,,,260.0,,0.07142857142857142,,,,,,,44.76,4.665,0.2565,0.0,0.0,,0.0,0.0,,,,,,,,,140.0,,130.0,,,,,,
2004,129,-117.084773,46.780062,,SB,2.032,614.0,614.0,,577.0,,,577.0,,0.06026058631921824,,,,,,,44.46,1.569,0.148,0.0,0.0,,0.0,0.0,,,,,,,,,302.1653543307087,,283.95669291338584,,,,,,
2004,130,-117.084355,46.780151,,SW,0.0,937.0,0.0,,0.0,,,877.0,,0.064034151547492,,,,,,,44.6,2.375,0.1813,2.032,2515.0,,937.0,877.0,,189.0,179.0,0.05291005291005291,,,,,461.12204724409446,,431.59448818897636,1578.0,1494.5079365079364,776.5748031496063,735.4861892263466,,
2004,131,-117.083937,46.780104,,SW,0.0,1115.0,0.0,,0.0,,,1042.0,,0.06547085201793722,,,,,,,44.13,2.521,0.1849,2.032,2839.0,,1115.0,1042.0,,160.0,147.0,0.08125,,,,,548.7204724409448,,512.7952755905512,1724.0,1583.925,848.4251968503937,779.4906496062991,,
2004,132,-117.083519,46.780167,,SW,0.0,1199.0,0.0,,0.0,,,1118.0,,0.06755629691409508,,,,,,,45.14,2.384,0.1791,2.032,2954.0,,1199.0,1118.0,,166.0,154.0,0.07228915662650602,,,,,590.0590551181102,,550.1968503937007,1755.0,1628.132530120482,863.6811023622047,801.24632387819,,
2004,133,-117.083101,46.780088,,SW,0.0,1246.0,0.0,,0.0,,,1154.0,,0.0738362760834671,,,,,,,44.37,2.568,0.189,2.032,3196.0,,1246.0,1154.0,,190.0,180.0,0.05263157894736842,,,,,613.1889763779527,,567.9133858267717,1950.0,1847.3684210526317,959.6456692913385,909.1380024865314,,
2004,134,-117.082683,46.780157,,SW,0.0,1211.0,0.0,,0.0,,,1133.0,,0.06440957886044592,,,,,,,44.81,2.196,0.1667,2.032,2925.0,,1211.0,1133.0,,157.0,144.0,0.08280254777070063,,,,,595.9645669291339,,557.5787401574803,1714.0,1572.0764331210191,843.503937007874,773.6596619690055,,
2004,135,-117.082265,46.780194,,SW,0.0,968.0,0.0,,0.0,,,907.0,,0.06301652892561983,,,,,,,44.56,2.287,0.1726,2.032,2736.0,,968.0,907.0,,185.0,176.0,0.04864864864864865,,,,,476.3779527559055,,446.3582677165354,1768.0,1681.9891891891891,870.0787401574803,827.7505852309001,,
2004,136,-117.081847,46.779996,,SW,0.0,1204.0,0.0,,0.0,,,1120.0,,0.06976744186046512,,,,,,,44.93,2.366,0.1748,2.032,3310.0,,1204.0,1120.0,,154.0,142.0,0.07792207792207792,,,,,592.5196850393701,,551.1811023622047,2106.0,1941.8961038961038,1036.4173228346456,955.6575314449329,,
2004,137,-117.08145287,46.78014727,,SW,0.0,927.0,0.0,,0.0,,,865.0,,0.0668824163969795,,,,,,,44.58,2.653,0.2011,2.032,2522.0,,927.0,865.0,,169.0,162.0,0.04142011834319527,,,,,456.2007874015748,,425.68897637795277,1595.0,1528.9349112426034,784.9409448818898,752.4285980524623,,
2004,138,-117.081011,46.780137,,WW,2.032,1297.0,1297.0,,1219.0,,,1219.0,,0.06013878180416345,,,,,,,44.96,1.962,0.1787,0.0,0.0,,0.0,0.0,,,,,,,,,638.2874015748031,,599.9015748031496,,,,,,
2004,139,-117.080593,46.779993,,WW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,140,-117.080175,46.780256,,WW,2.032,1269.0,1269.0,,1181.0,,,1181.0,,0.06934594168636722,,,,,,,45.4,2.097,0.1693,0.0,0.0,,0.0,0.0,,,,,,,,,624.507874015748,,581.2007874015748,,,,,,
2004,141,-117.079757,46.780227,,WW,2.032,935.0,935.0,,884.0,,,884.0,,0.05454545454545454,,,,,,,45.73,2.188,0.1787,0.0,0.0,,0.0,0.0,,,,,,,,,460.1377952755905,,435.03937007874015,,,,,,
2004,142,-117.079339,46.780191,,WW,2.032,1093.0,1093.0,,1028.0,,,1028.0,,0.059469350411710885,,,,,,,49.62,2.019,0.1755,0.0,0.0,,0.0,0.0,,,,,,,,,537.8937007874016,,505.9055118110236,,,,,,
2004,143,-117.0789031,46.78010382,,WW,2.032,1089.0,1089.0,,1025.0,,,1025.0,,0.05876951331496786,,,,,,,45.23,1.792,0.1565,0.0,0.0,,0.0,0.0,,,,,,,,,535.9251968503937,,504.42913385826773,,,,,,
2004,144,-117.078503,46.780124,,WW,2.032,1130.0,1130.0,,1071.0,,,1071.0,,0.05221238938053097,,,,,,,45.02,2.198,0.1814,0.0,0.0,,0.0,0.0,,,,,,,,,556.1023622047244,,527.0669291338583,,,,,,
2004,145,-117.078085,46.780129,,WW,2.032,1062.0,1062.0,,987.0,,,987.0,,0.07062146892655367,,,,,,,44.25,1.865,0.1626,0.0,0.0,,0.0,0.0,,,,,,,,,522.6377952755905,,485.7283464566929,,,,,,
2004,146,-117.077667,46.780066,,WW,2.032,982.0,982.0,,910.0,,,910.0,,0.07331975560081466,,,,,,,44.47,2.31,0.1872,0.0,0.0,,0.0,0.0,,,,,,,,,483.26771653543307,,447.8346456692913,,,,,,
2004,147,-117.077249,46.78023,,WW,2.032,599.0,599.0,,559.0,,,559.0,,0.0667779632721202,,,,,,,44.81,2.697,0.214,0.0,0.0,,0.0,0.0,,,,,,,,,294.7834645669291,,275.09842519685037,,,,,,
2004,148,-117.076831,46.780004,,WW,2.032,1141.0,1141.0,,1064.0,,,1064.0,,0.06748466257668712,,,,,,,44.28,1.961,0.1868,0.0,0.0,,0.0,0.0,,,,,,,,,561.5157480314961,,523.6220472440945,,,,,,
2004,149,-117.087103,46.780422,,WB,2.032,1154.0,1154.0,,1092.0,,,1092.0,,0.053726169844020795,,,,,,,45.13,1.787,0.16,0.0,0.0,,0.0,0.0,,,,,,,,,567.9133858267717,,537.4015748031496,,,,,,
2004,150,-117.086685,46.780507,,WP,2.0,183.0,183.0,,174.0,,,174.0,,0.04918032786885246,,,,,,,44.76,3.432,0.2137,0.0,0.0,,0.0,0.0,,,,,,,,,91.5,,87.0,,,,,,
2004,151,-117.08622506,46.78045544,,SC,2.0,476.0,476.0,,454.0,,,454.0,,0.046218487394957986,,,,,,,62.714,3.3995,0.477,0.0,0.0,,0.0,0.0,,,,,,,,,238.0,,227.0,,,,,,
2004,152,-117.08583327,46.78037122,,SC,2.0,692.0,692.0,,664.0,,,664.0,,0.04046242774566474,,,,,,,61.606,3.5219,0.5403,0.0,0.0,,0.0,0.0,,,,,,,,,346.0,,332.0,,,,,,
2004,153,-117.085431,46.7805,,SC,0.0,708.0,0.0,,0.0,,,682.0,,0.03672316384180791,,,,,,,61.634,3.0492,0.4621,2.0,1979.0,,708.0,682.0,,204.0,179.0,0.12254901960784313,,,,,354.0,,341.0,1271.0,1115.2401960784314,635.5,557.6200980392157,,
2004,154,-117.085013,46.780348,,SP,2.0,319.0,319.0,,296.0,,,296.0,,0.07210031347962383,,,,,,,44.29,4.071,0.2552,0.0,0.0,,0.0,0.0,,,,,,,,,159.5,,148.0,,,,,,
2004,155,-117.084595,46.780437,,SB,2.032,886.0,886.0,,844.0,,,844.0,,0.04740406320541761,,,,,,,45.0,1.495,0.147,0.0,0.0,,0.0,0.0,,,,,,,,,436.0236220472441,,415.3543307086614,,,,,,
2004,156,-117.084177,46.78039,,SW,0.0,1235.0,0.0,,0.0,,,1151.0,,0.0680161943319838,,,,,,,44.83,2.333,0.173,2.032,3070.0,,1235.0,1151.0,,117.0,111.0,0.05128205128205128,,,,,607.775590551181,,566.4370078740158,1835.0,1740.8974358974358,903.0511811023622,856.7408641227538,,
2004,157,-117.083759,46.780453,,SW,0.0,845.0,0.0,,0.0,,,785.0,,0.07100591715976332,,,,,,,45.59,2.756,0.2159,2.032,2641.0,,845.0,785.0,,135.0,127.0,0.05925925925925926,,,,,415.84645669291336,,386.31889763779526,1796.0,1689.5703703703703,883.8582677165355,831.4814814814814,,
2004,158,-117.083341,46.780374,,SW,0.0,834.0,0.0,,0.0,,,774.0,,0.07194244604316546,,,,,,,44.88,2.54,0.196,2.032,2269.0,,834.0,774.0,,152.0,142.0,0.06578947368421052,,,,,410.43307086614175,,380.90551181102364,1435.0,1340.592105263158,706.2007874015748,659.7402092830501,,
2004,159,-117.082923,46.780443,,SW,0.0,1057.0,0.0,,0.0,,,981.0,,0.07190160832544938,,,,,,,44.72,2.327,0.1813,2.032,2426.0,,1057.0,981.0,,206.0,193.0,0.06310679611650485,,,,,520.1771653543307,,482.7755905511811,1369.0,1282.606796116505,673.7204724409448,631.2041319470989,,
2004,160,-117.082505,46.78048,,SW,0.0,920.0,0.0,,0.0,,,861.0,,0.0641304347826087,,,,,,,44.59,2.045,0.1603,2.032,2112.0,,920.0,861.0,,154.0,143.0,0.07142857142857142,,,,,452.755905511811,,423.7204724409449,1192.0,1106.857142857143,586.6141732283464,544.7131608548931,,
2004,161,-117.082087,46.780282,,SW,0.0,1057.0,0.0,,0.0,,,986.0,,0.06717123935666983,,,,,,,44.93,2.439,0.1768,2.032,2699.0,,1057.0,986.0,,122.0,113.0,0.07377049180327869,,,,,520.1771653543307,,485.23622047244095,1642.0,1520.8688524590164,808.0708661417323,748.4590809345552,,
2004,162,-117.08164513,46.78040873,,SW,0.0,1010.0,0.0,,0.0,,,947.0,,0.062376237623762376,,,,,,,44.59,2.669,0.1913,2.032,2727.0,,1010.0,947.0,,139.0,130.0,0.06474820143884892,,,,,497.0472440944882,,466.04330708661416,1717.0,1605.8273381294964,844.9803149606299,790.269359315697,,
2004,163,-117.081251,46.780423,,SW,0.0,1167.0,0.0,,0.0,,,1094.0,,0.06255355612682091,,,,,,,44.23,2.62,0.1921,2.032,2807.0,,1167.0,1094.0,,202.0,191.0,0.054455445544554455,,,,,574.3110236220473,,538.3858267716536,1640.0,1550.6930693069307,807.0866141732283,763.1363530053793,,
2004,164,-117.080833,46.780279,,WW,2.032,1414.0,1414.0,,1317.0,,,1317.0,,0.0685997171145686,,,,,,,45.08,2.122,0.1711,0.0,0.0,,0.0,0.0,,,,,,,,,695.8661417322835,,648.1299212598425,,,,,,
2004,165,-117.080415,46.780542,,WW,2.032,1217.0,1217.0,,1146.0,,,1146.0,,0.05834018077239113,,,,,,,45.62,2.24,0.1824,0.0,0.0,,0.0,0.0,,,,,,,,,598.9173228346457,,563.9763779527559,,,,,,
2004,166,-117.079997,46.780513,,WW,2.032,1289.0,1289.0,,1199.0,,,1199.0,,0.06982156710628394,,,,,,,45.53,2.161,0.1773,0.0,0.0,,0.0,0.0,,,,,,,,,634.3503937007874,,590.0590551181102,,,,,,
2004,167,-117.079579,46.780477,,WW,0.0,754.0,0.0,,0.0,,,717.0,,0.04907161803713528,,,,,,,43.12,2.19,0.1763,2.032,2704.0,,754.0,717.0,,252.0,228.0,0.09523809523809523,,,,,371.06299212598424,,352.8543307086614,1950.0,1764.2857142857142,959.6456692913385,868.2508436445444,,
2004,168,-117.079161,46.780398,,WW,2.032,1170.0,1170.0,,1090.0,,,1090.0,,0.06837606837606838,,,,,,,45.26,2.019,0.17,0.0,0.0,,0.0,0.0,,,,,,,,,575.7874015748032,,536.4173228346457,,,,,,
2004,169,-117.078743,46.78041,,WW,2.032,1125.0,1125.0,,1041.0,,,1041.0,,0.07466666666666667,,,,,,,44.45,2.064,0.1651,0.0,0.0,,0.0,0.0,,,,,,,,,553.6417322834645,,512.3031496062993,,,,,,
2004,170,-117.078325,46.780415,,WW,2.032,1061.0,1061.0,,990.0,,,990.0,,0.06691800188501414,,,,,,,44.92,2.205,0.1834,0.0,0.0,,0.0,0.0,,,,,,,,,522.1456692913385,,487.20472440944883,,,,,,
2004,171,-117.077907,46.780352,,WW,2.032,1107.0,1107.0,,1030.0,,,1030.0,,0.06955736224028906,,,,,,,44.43,1.969,0.174,0.0,0.0,,0.0,0.0,,,,,,,,,544.7834645669291,,506.8897637795275,,,,,,
2004,172,-117.077489,46.780516,,WW,2.032,1036.0,1036.0,,966.0,,,966.0,,0.06756756756756757,,,,,,,44.59,2.024,0.1832,0.0,0.0,,0.0,0.0,,,,,,,,,509.84251968503935,,475.39370078740154,,,,,,
2004,173,-117.077071,46.78029,,WW,2.032,1112.0,1112.0,,1045.0,,,1045.0,,0.06025179856115108,,,,,,,44.28,1.895,0.1714,0.0,0.0,,0.0,0.0,,,,,,,,,547.2440944881889,,514.271653543307,,,,,,
2004,174,-117.076653,46.780414,,WW,2.032,1411.0,1411.0,,1315.0,,,1315.0,,0.06803685329553508,,,,,,,44.27,1.778,0.1625,0.0,0.0,,0.0,0.0,,,,,,,,,694.3897637795276,,647.1456692913385,,,,,,
2004,175,-117.086879,46.780708,,WB,2.032,900.0,900.0,,852.0,,,852.0,,0.05333333333333334,,,,,,,45.26,1.7,0.157,0.0,0.0,,0.0,0.0,,,,,,,,,442.9133858267717,,419.29133858267716,,,,,,
2004,176,-117.08647678,46.78080097,,WB,2.032,1140.0,1140.0,,1069.0,,,1069.0,,0.062280701754385964,,,,,,,45.1,2.043,0.1837,0.0,0.0,,0.0,0.0,,,,,,,,,561.0236220472441,,526.0826771653543,,,,,,
2004,177,-117.086043,46.780763,,WP,2.0,414.0,414.0,,386.0,,,386.0,,0.06763285024154589,,,,,,,44.88,3.225,0.2299,0.0,0.0,,0.0,0.0,,,,,,,,,207.0,,193.0,,,,,,
2004,178,-117.085625,46.780668,,SC,2.0,644.0,644.0,,614.0,,,614.0,,0.046583850931677016,,,,,,,62.455,3.4128,0.4864,0.0,0.0,,0.0,0.0,,,,,,,,,322.0,,307.0,,,,,,
2004,179,-117.085207,46.780786,,SC,0.0,746.0,0.0,,0.0,,,707.0,,0.05227882037533512,,,,,,,60.235,3.7852,0.6998,2.0,2107.0,,746.0,707.0,,182.0,161.0,0.11538461538461539,,,,,373.0,,353.5,1361.0,1203.9615384615386,680.5,601.9807692307693,,
2004,180,-117.084789,46.780634,,SP,2.0,179.0,179.0,,166.0,,,166.0,,0.07262569832402235,,,,,,,43.67,3.921,0.2615,0.0,0.0,,0.0,0.0,,,,,,,,,89.5,,83.0,,,,,,
2004,181,-117.084371,46.780723,,SB,2.032,891.0,891.0,,838.0,,,838.0,,0.05948372615039282,,,,,,,45.31,1.776,0.1623,0.0,0.0,,0.0,0.0,,,,,,,,,438.48425196850394,,412.40157480314963,,,,,,
2004,182,-117.08392119,46.78065692,,SW,0.0,960.0,0.0,,0.0,,,893.0,,0.06979166666666667,,,,,,,45.35,2.524,0.1915,2.032,2615.0,,960.0,893.0,,153.0,142.0,0.0718954248366013,,,,,472.4409448818898,,439.4685039370079,1655.0,1536.013071895425,814.4685039370079,755.9119448304257,,
2004,183,-117.083535,46.780739,,SW,0.0,1062.0,0.0,,0.0,,,982.0,,0.07532956685499058,,,,,,,46.16,2.271,0.1922,2.032,2451.0,,1062.0,982.0,,197.0,185.0,0.06091370558375635,,,,,522.6377952755905,,483.26771653543307,1389.0,1304.3908629441623,683.5629921259842,641.9246372756704,,
2004,184,-117.083117,46.78066,,SW,0.0,1281.0,0.0,,0.0,,,1182.0,,0.07728337236533958,,,,,,,44.36,2.135,0.1754,2.032,2900.0,,1281.0,1182.0,,246.0,228.0,0.07317073170731707,,,,,630.4133858267717,,581.6929133858267,1619.0,1500.5365853658536,796.751968503937,738.4530439792586,,
2004,185,-117.082699,46.780729,,SW,0.0,1177.0,0.0,,0.0,,,1114.0,,0.05352591333899745,,,,,,,44.29,2.363,0.1775,2.032,3252.0,,1177.0,1114.0,,170.0,161.0,0.052941176470588235,,,,,579.2322834645669,,548.2283464566929,2075.0,1965.1470588235295,1021.1614173228346,967.0999305233905,,
2004,186,-117.082281,46.780766,,SW,0.0,1173.0,0.0,,0.0,,,1091.0,,0.06990622335890878,,,,,,,44.98,2.628,0.1828,2.032,3273.0,,1173.0,1091.0,,178.0,165.0,0.07303370786516854,,,,,577.263779527559,,536.9094488188977,2100.0,1946.629213483146,1033.4645669291338,957.9868176590286,,
2004,187,-117.081863,46.780568,,SW,0.0,670.0,0.0,,0.0,,,626.0,,0.06567164179104477,,,,,,,44.46,2.376,0.1829,2.032,2183.0,,670.0,626.0,,172.0,160.0,0.06976744186046512,,,,,329.7244094488189,,308.07086614173227,1513.0,1407.4418604651162,744.5866141732283,692.638710858817,,
2004,188,-117.081445,46.780707,,SW,0.0,664.0,0.0,,0.0,,,628.0,,0.05421686746987952,,,,,,,45.14,2.963,0.2042,2.032,2160.0,,664.0,628.0,,177.0,168.0,0.05084745762711865,,,,,326.7716535433071,,309.0551181102362,1496.0,1419.9322033898304,736.2204724409448,698.7855331642866,,
2004,189,-117.081027,46.780709,,SW,0.0,1150.0,0.0,,0.0,,,1081.0,,0.06,,,,,,,44.16,2.537,0.2009,2.032,2610.0,,1150.0,1081.0,,131.0,123.0,0.061068702290076333,,,,,565.9448818897638,,531.988188976378,1460.0,1370.8396946564885,718.503937007874,674.6258339844924,,
2004,190,-117.080609,46.780565,,WW,2.032,1210.0,1210.0,,1127.0,,,1127.0,,0.06859504132231405,,,,,,,44.93,2.091,0.1757,0.0,0.0,,0.0,0.0,,,,,,,,,595.4724409448819,,554.6259842519685,,,,,,
2004,191,-117.080191,46.780828,,WW,2.032,1119.0,1119.0,,1046.0,,,1046.0,,0.06523681858802502,,,,,,,45.03,2.039,0.1746,0.0,0.0,,0.0,0.0,,,,,,,,,550.6889763779527,,514.763779527559,,,,,,
2004,192,-117.079773,46.780799,,WW,2.032,1095.0,1095.0,,1030.0,,,1030.0,,0.0593607305936073,,,,,,,45.45,2.187,0.1874,0.0,0.0,,0.0,0.0,,,,,,,,,538.8779527559055,,506.8897637795275,,,,,,
2004,193,-117.079355,46.780763,,WW,0.0,1169.0,0.0,,0.0,,,1090.0,,0.06757912745936698,,,,,,,43.06,1.796,0.1481,2.032,3100.0,,1169.0,1090.0,,138.0,124.0,0.10144927536231885,,,,,575.2952755905512,,536.4173228346457,1931.0,1735.1014492753623,950.2952755905511,853.8885085016547,,
2004,194,-117.07891312,46.78066353,,WW,2.032,1264.0,1264.0,,1186.0,,,1186.0,,0.061708860759493674,,,,,,,45.24,1.893,0.1629,0.0,0.0,,0.0,0.0,,,,,,,,,622.0472440944882,,583.6614173228346,,,,,,
2004,195,-117.078519,46.780696,,WW,2.032,1093.0,1093.0,,1021.0,,,1021.0,,0.06587374199451052,,,,,,,44.34,1.725,0.1478,0.0,0.0,,0.0,0.0,,,,,,,,,537.8937007874016,,502.46062992125985,,,,,,
2004,196,-117.078101,46.780701,,WW,2.032,1426.0,1426.0,,1328.0,,,1328.0,,0.06872370266479663,,,,,,,44.47,1.928,0.1668,0.0,0.0,,0.0,0.0,,,,,,,,,701.771653543307,,653.5433070866142,,,,,,
2004,197,-117.077683,46.780638,,WW,2.032,1223.0,1223.0,,1141.0,,,1141.0,,0.06704824202780049,,,,,,,44.39,1.997,0.1796,0.0,0.0,,0.0,0.0,,,,,,,,,601.8700787401575,,561.5157480314961,,,,,,
